lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
FSD1	-0.057	0.009	0.074	0.797	13.648	0.091	0.033	0.003	41.382	1.706	1	1	9
FSD1L	-0.162	-0.057	0.049	0.296	12.747	0.079	0.054	0.008	45.084	1.821	1	1	8
FSD2	-0.042	0.013	0.068	0.642	6.209	0.4	0.028	0.001	3.368	1.035	1	1	7
FSHR	-0.158	-0.054	0.05	0.306	8.665	0.123	0.053	0.006	42.299	1.733	1	1	6
FSIP1	-0.041	0.013	0.066	0.638	4.124	0.765	0.027	0	0	1	1	1	8
FST	-0.019	0.011	0.041	0.471	8.273	0.507	0.015	0	0	1	1	1	10
FSTL1	-0.004	0	0.004	0.97	1.841	0.997	0.002	0	0	1	1	1	11
FSTL4	-0.084	-0.002	0.08	0.954	7.217	0.301	0.042	0.003	16.867	1.203	1	1	7
FSTL5	-0.059	-0.009	0.041	0.722	17.863	0.022	0.026	0.002	55.215	2.233	1	1	9
FTCD	-0.16	0.008	0.177	0.921	12.941	0.024	0.086	0.022	61.362	2.588	1	1	6
FTCDNL1	-0.077	-0.013	0.051	0.7	1.579	0.454	0.033	0	0	1	1	1	3
FTH1	-0.231	-0.051	0.129	0.578	5.337	0.376	0.092	0.003	6.321	1.067	1	1	6
FTHL2	-0.043	0.018	0.079	0.56	6.909	0.075	0.031	0.002	56.581	2.303	1	1	4
FTL	-0.057	0.008	0.072	0.818	17.865	0.022	0.033	0.003	55.219	2.233	1	1	9
FTLP10	-0.225	0.026	0.276	0.841	2.247	0.134	0.128	0.018	55.487	2.247	1	1	2
FTMT	-0.296	0.035	0.366	0.836	10.285	0.016	0.169	0.077	70.831	3.428	1	1	4
FTO	-0.061	-0.018	0.024	0.4	12.335	0.263	0.022	0.001	18.927	1.233	1	1	11
FTSJ1	-0.053	-0.002	0.049	0.933	10.669	0.384	0.026	0.001	6.268	1.067	1	1	11
FTSJ2	-0.023	0.034	0.092	0.238	10.289	0.067	0.029	0.002	51.402	2.058	1	1	6
FTSJ3	-0.144	0.003	0.15	0.97	9.262	0.159	0.075	0.013	35.222	1.544	1	1	7
FTSJD1	-1.123	0.112	1.347	0.859	8.132	0.004	0.63	0.697	87.702	8.132	1	1	2
FTSJD2	-0.322	0.227	0.777	0.417	3.228	0.072	0.28	0.113	69.019	3.228	1	1	2
FTX	-0.169	-0.011	0.146	0.888	0.678	0.878	0.08	0	0	1	1	1	4
FUBP3	-0.076	-0.018	0.041	0.557	14.287	0.16	0.03	0.002	30.005	1.429	1	1	11
FUCA1	-0.049	-0.006	0.037	0.779	10.346	0.242	0.022	0.001	22.675	1.293	1	1	9
FUS	-0.037	-0.005	0.027	0.756	8.486	0.486	0.017	0	0	1	1	1	10
FUSIP1	-0.002	0	0.002	0.982	0.241	0.887	0.001	0	0	1	1	1	3
FUT1	-0.004	0	0.004	0.95	8.438	0.208	0.002	0	28.892	1.406	1	1	7
FUT10	-0.115	0.056	0.228	0.521	5.546	0.236	0.087	0.012	27.877	1.387	1	1	5
FUT11	-0.069	0.024	0.118	0.614	11.124	0.133	0.048	0.005	37.073	1.589	1	1	8
FUT2	-0.166	-0.032	0.102	0.644	11.421	0.044	0.068	0.013	56.221	2.284	1	1	6
FUT3	-0.116	-0.003	0.111	0.965	1.722	0.632	0.058	0	0	1	1	1	4
FUT4	-0.005	0.001	0.007	0.775	12.18	0.095	0.003	0	42.528	1.74	1	1	8
FUT5	-0.125	0.029	0.183	0.716	2.302	0.512	0.079	0	0	1	1	1	4
FUZ	-0.198	-0.042	0.114	0.597	9.511	0.218	0.079	0.012	26.405	1.359	1	1	8
FVT1	-0.044	0.024	0.093	0.485	5.929	0.115	0.035	0.002	49.4	1.976	1	1	4
FXC1	-0.004	0	0.004	0.928	1.658	0.798	0.002	0	0	1	1	1	5
FXN	-0.137	-0.005	0.128	0.942	10.416	0.166	0.068	0.011	32.795	1.488	1	1	8
FXYD1	-0.023	0.012	0.048	0.49	7.453	0.383	0.018	0	6.075	1.065	1	1	8
FXYD2	-0.191	-0.051	0.089	0.477	1.623	0.805	0.072	0	0	1	1	1	5
FXYD3	-0.046	0.041	0.128	0.355	3.103	0.684	0.044	0	0	1	1	1	6
FXYD4	-0.161	-0.046	0.069	0.43	6.583	0.16	0.059	0.006	39.241	1.646	1	1	5
FXYD5	-0.069	-0.012	0.044	0.665	8.465	0.389	0.029	0	5.489	1.058	1	1	9
FXYD6	-0.022	0.005	0.032	0.733	9.16	0.517	0.014	0	0	1	1	1	11
FYB	-0.235	0.002	0.239	0.986	2.931	0.231	0.121	0.014	31.756	1.465	1	1	3
FYB2	-0.641	0.166	0.973	0.687	6.351	0.012	0.412	0.287	84.255	6.351	1	1	2
FYCO1	-0.032	0.016	0.063	0.513	11.169	0.264	0.024	0.001	19.418	1.241	1	1	10
FZD10	-0.069	0.006	0.081	0.876	4.154	0.386	0.038	0	3.706	1.038	1	1	5
FZD10-AS1	-0.046	0.002	0.05	0.947	0.562	0.454	0.024	0	0	1	1	1	2
FZD3	-0.064	-0.024	0.017	0.251	7.648	0.663	0.02	0	0	1	1	1	11
FZD4	-0.07	-0.025	0.02	0.283	3.571	0.894	0.023	0	0	1	1	1	9
FZD6	-0.005	0	0.005	0.988	12.845	0.232	0.002	0	22.152	1.285	1	1	11
FZR1	-0.028	0	0.027	0.976	5.252	0.874	0.014	0	0	1	1	1	11
G0S2	-0.091	0.058	0.208	0.445	6.333	0.387	0.076	0.003	5.257	1.055	1	1	7
G10	-0.031	0	0.03	0.975	2.29	0.318	0.016	0	12.68	1.145	1	1	3
G1P3	-0.059	0.039	0.137	0.436	2.861	0.239	0.05	0.002	30.094	1.43	1	1	3
G2E3	-0.222	-0.018	0.186	0.863	9.103	0.168	0.104	0.025	34.091	1.517	1	1	7
G3BP1	-0.056	0.011	0.079	0.743	12.256	0.199	0.034	0.003	26.564	1.362	1	1	10
G3BP2	-0.101	-0.027	0.047	0.482	12.417	0.191	0.038	0.003	27.52	1.38	1	1	10
G6PC	-0.122	0.012	0.146	0.861	2.501	0.286	0.068	0.005	20.034	1.251	1	1	3
G6PC3	-0.022	0.019	0.06	0.362	8.123	0.422	0.021	0	1.518	1.015	1	1	9
G6PD	-0.049	-0.009	0.031	0.642	10.403	0.319	0.02	0.001	13.486	1.156	1	1	10
GAB1	-0.148	-0.019	0.11	0.776	5.093	0.532	0.066	0	0	1	1	1	7
GAB3	-0.223	-0.046	0.13	0.606	20.701	0.004	0.09	0.038	66.185	2.957	1	1	8
GAB4	-0.083	0	0.083	0.998	2.448	0.294	0.042	0.002	18.288	1.224	1	1	3
GABARAP	-0.029	0.002	0.033	0.898	5.833	0.829	0.016	0	0	1	1	1	11
GABARAPL1	-0.062	-0.02	0.023	0.362	6.14	0.803	0.022	0	0	1	1	1	11
GABBR1	-0.065	-0.008	0.049	0.786	10.927	0.142	0.029	0.002	35.94	1.561	1	1	8
GABBR2	-0.041	-0.009	0.022	0.563	5.443	0.488	0.016	0	0	1	1	1	7
GABPB1-AS1	-0.372	0.128	0.629	0.615	0.04	0.98	0.255	0	0	1	1	1	3
GABRA1	-0.173	-0.031	0.111	0.666	23.584	0	0.072	0.02	78.799	4.717	1	1	6
GABRA2	-0.093	-0.017	0.059	0.665	13.579	0.035	0.039	0.005	55.814	2.263	1	1	7
GABRA3	-0.062	0	0.062	0.997	0.965	0.617	0.032	0	0	1	1	1	3
GABRA4	-0.102	-0.023	0.055	0.562	3.756	0.289	0.04	0.002	20.126	1.252	1	1	4
GABRA5	-0.004	0	0.004	0.888	4.557	0.472	0.002	0	0	1	1	1	6
GABRA6	-0.002	0	0.002	0.971	2.646	0.754	0.001	0	0	1	1	1	6
GABRB1	-0.024	0.014	0.052	0.472	8.89	0.261	0.019	0.001	21.26	1.27	1	1	8
GABRB2	-0.124	0.097	0.317	0.39	4.716	0.095	0.113	0.022	57.595	2.358	1	1	3
GABRB3	-0.029	-0.008	0.014	0.476	3.871	0.694	0.011	0	0	1	1	1	7
GABRD	-0.079	-0.03	0.019	0.237	7.571	0.182	0.025	0.001	33.957	1.514	1	1	6
GABRE	-0.263	-0.065	0.133	0.519	11.499	0.009	0.101	0.026	73.912	3.833	1	1	4
GABRG3	-0.24	-0.055	0.13	0.559	4.122	0.127	0.094	0.015	51.478	2.061	1	1	3
GABRP	-0.315	-0.095	0.125	0.396	4.246	0.236	0.112	0.019	29.349	1.415	1	1	4
GABRQ	-0.042	-0.004	0.033	0.82	0.016	0.992	0.019	0	0	1	1	1	3
GABRR2	-0.307	0.063	0.433	0.738	13.199	0.01	0.189	0.092	69.695	3.3	1	1	5
GABRR3	-0.055	0.012	0.079	0.723	0.795	0.373	0.034	0	0	1	1	1	2
GADD45A	-0.04	0.039	0.118	0.331	2.732	0.909	0.04	0	0	1	1	1	8
GADD45GIP1	-0.031	0.018	0.066	0.476	4.354	0.5	0.025	0	0	1	1	1	6
GADL1	-0.1	-0.022	0.055	0.574	3.988	0.408	0.04	0	0	1	1	1	5
GAFA1	-0.053	-0.005	0.042	0.829	0.374	0.541	0.024	0	0	1	1	1	2
GAFA2	-0.035	0.022	0.08	0.442	1.02	0.313	0.029	0	1.95	1.02	1	1	2
GAFA3	-0.6	-0.171	0.258	0.435	3.549	0.06	0.219	0.074	71.825	3.549	1	1	2
GAGE1	-0.064	-0.018	0.027	0.433	1.262	0.532	0.023	0	0	1	1	1	3
GAGE12B	-0.031	0.018	0.068	0.466	0.043	0.836	0.025	0	0	1	1	1	2
GAGE12C	-0.251	-0.072	0.108	0.435	1.722	0.632	0.092	0	0	1	1	1	4
GAGE12E	-0.448	-0.031	0.385	0.882	0.838	0.36	0.212	0	0	1	1	1	2
GAGE12F	-0.382	-0.022	0.338	0.904	0.417	0.518	0.184	0	0	1	1	1	2
GAGE12G	-0.173	-0.038	0.097	0.579	2.194	0.334	0.069	0.001	8.836	1.097	1	1	3
GAGE12H	-0.11	0.026	0.163	0.705	2.652	0.448	0.07	0	0	1	1	1	4
GAGE12I	-0.463	-0.086	0.29	0.653	0.076	0.782	0.192	0	0	1	1	1	2
GAGE13	-0.138	-0.011	0.116	0.864	0.046	0.831	0.065	0	0	1	1	1	2
GAGE2B	-0.304	0.114	0.531	0.594	4.087	0.13	0.213	0.069	51.062	2.043	1	1	3
GAGE2C	-0.842	-0.037	0.769	0.929	6.558	0.01	0.411	0.286	84.752	6.558	1	1	2
GAGE2E	-0.373	-0.008	0.356	0.964	0.637	0.425	0.186	0	0	1	1	1	2
GAGE6	-0.214	0	0.214	0.998	1.14	0.286	0.109	0.005	12.261	1.14	1	1	2
GAGE7	-0.652	-0.13	0.391	0.624	7.487	0.024	0.266	0.153	73.287	3.744	1	1	3
GAK	-0.051	0.012	0.074	0.713	18.71	0.044	0.032	0.003	46.553	1.871	1	1	11
GAL	-0.129	-0.026	0.077	0.618	6.29	0.279	0.053	0.004	20.503	1.258	1	1	6
GAL3ST2	-0.151	-0.05	0.052	0.337	2.479	0.648	0.052	0	0	1	1	1	5
GAL3ST3	-0.033	0.003	0.038	0.887	3.358	0.85	0.018	0	0	1	1	1	8
GAL3ST4	-0.079	0.01	0.1	0.818	20.098	0.028	0.046	0.009	50.243	2.01	1	1	11
GALC	-0.027	0.006	0.039	0.713	6.437	0.695	0.017	0	0	1	1	1	10
GALGT	-0.052	-0.012	0.028	0.563	0.809	0.667	0.02	0	0	1	1	1	3
GALK1	-0.066	-0.025	0.016	0.231	6.322	0.788	0.021	0	0	1	1	1	11
GALK2	-0.043	0.012	0.067	0.666	5.38	0.864	0.028	0	0	1	1	1	11
GALM	-0.149	0.005	0.159	0.948	6.039	0.419	0.079	0	0.645	1.006	1	1	7
GALNAC4S-6ST	-0.069	-0.026	0.017	0.232	0.083	0.959	0.022	0	0	1	1	1	3
GALNS	-0.168	0.052	0.272	0.643	11.754	0.068	0.112	0.037	48.955	1.959	1	1	7
GALNT10	-0.169	-0.021	0.126	0.776	10.919	0.091	0.075	0.016	45.048	1.82	1	1	7
GALNT11	-0.036	-0.01	0.016	0.469	5.792	0.761	0.013	0	0	1	1	1	10
GALNT12	-0.004	0	0.004	0.96	11.444	0.246	0.002	0	21.356	1.272	1	1	10
GALNT13	-0.02	0.002	0.023	0.881	6.593	0.472	0.011	0	0	1	1	1	8
GALNT14	-0.047	-0.015	0.017	0.365	6.676	0.671	0.016	0	0	1	1	1	10
GALNT16	-0.13	-0.018	0.095	0.755	2.28	0.32	0.057	0.001	12.263	1.14	1	1	3
GALNT17	-0.376	-0.113	0.15	0.399	5.084	0.166	0.134	0.029	40.987	1.695	1	1	4
GALNT4	-0.124	0.108	0.34	0.362	6.933	0.139	0.118	0.026	42.306	1.733	1	1	5
GALNT5	-0.02	0.009	0.038	0.553	3.38	0.642	0.015	0	0	1	1	1	6
GALNT6	-0.129	0.125	0.38	0.335	17.217	0.016	0.13	0.073	59.343	2.46	1	1	8
GALNT7	-0.062	0.057	0.175	0.348	1.342	0.969	0.06	0	0	1	1	1	7
GALNT8	-0.047	0.051	0.15	0.305	3.256	0.776	0.05	0	0	1	1	1	7
GALNTL1	-0.046	0	0.047	0.986	1.027	0.906	0.024	0	0	1	1	1	5
GALNTL4	-0.077	-0.027	0.023	0.289	1.734	0.784	0.025	0	0	1	1	1	5
GALNTL5	-0.031	-0.006	0.019	0.629	5.805	0.326	0.013	0	13.863	1.161	1	1	6
GALNTL6	-0.147	-0.018	0.11	0.779	9.432	0.051	0.066	0.011	57.589	2.358	1	1	5
GALP	-0.074	-0.022	0.029	0.395	3.43	0.634	0.026	0	0	1	1	1	6
GALR1	-0.069	0.034	0.137	0.519	0.723	0.948	0.052	0	0	1	1	1	5
GALR2	-0.18	-0.021	0.138	0.798	8.332	0.139	0.081	0.014	39.992	1.666	1	1	6
GALR3	-0.283	-0.09	0.102	0.356	15.311	0.009	0.098	0.033	67.344	3.062	1	1	6
GAMT	-0.033	0.022	0.077	0.428	12.427	0.258	0.028	0.001	19.529	1.243	1	1	11
GANC	-0.127	0.014	0.156	0.842	6.366	0.272	0.072	0.007	21.452	1.273	1	1	6
GAP43	-0.051	-0.013	0.026	0.523	9.586	0.213	0.02	0.001	26.977	1.369	1	1	8
GAPT	-0.558	-0.066	0.426	0.793	31.773	0	0.251	0.302	84.263	6.355	1	1	6
GAPVD1	-0.05	-0.008	0.034	0.714	16.961	0.075	0.021	0.001	41.04	1.696	1	1	11
GAREM2	-0.807	-0.168	0.471	0.606	4.92	0.085	0.326	0.177	59.35	2.46	1	1	3
GARIN1A	-1.935	0.86	3.656	0.546	3.752	0.053	1.426	3.166	73.347	3.752	1	1	2
GARNL1	-0.042	-0.008	0.026	0.647	0.273	0.872	0.017	0	0	1	1	1	3
GARS	-0.072	-0.027	0.019	0.254	8.547	0.201	0.023	0.001	29.802	1.425	1	1	7
GAS1	-0.074	-0.005	0.064	0.89	7.012	0.428	0.035	0	0.171	1.002	1	1	8
GAS2	-0.122	-0.008	0.107	0.898	8.298	0.217	0.058	0.006	27.697	1.383	1	1	7
GAS2L1	-0.166	0.075	0.317	0.541	5.54	0.354	0.123	0.009	9.748	1.108	1	1	6
GAS2L3	-0.043	0.024	0.09	0.486	3.61	0.823	0.034	0	0	1	1	1	8
GAS5	-0.289	-0.001	0.286	0.993	3.827	0.43	0.147	0	0	1	1	1	5
GAS5-AS1	-0.071	-0.01	0.052	0.756	1.15	0.563	0.031	0	0	1	1	1	3
GAS6	-0.045	-0.012	0.02	0.462	7.66	0.662	0.017	0	0	1	1	1	11
GAS8	-0.074	-0.024	0.025	0.338	4.384	0.928	0.025	0	0	1	1	1	11
GASK1A	-0.533	-0.135	0.264	0.508	0.63	0.428	0.203	0	0	1	1	1	2
GATA1	-0.255	-0.008	0.24	0.953	13.007	0.043	0.126	0.049	53.871	2.168	1	1	7
GATA2	-0.125	-0.029	0.067	0.549	5.669	0.579	0.049	0	0	1	1	1	8
GATA4	-0.021	0.017	0.054	0.384	0.06	1	0.019	0	0	1	1	1	5
GATA6	-0.057	0.024	0.105	0.567	3.238	0.519	0.041	0	0	1	1	1	5
GATAD1	-0.023	0.003	0.029	0.829	6.803	0.744	0.013	0	0	1	1	1	11
GATAD2B	-0.042	0.005	0.052	0.845	13.805	0.129	0.024	0.002	34.808	1.534	1	1	10
GATB	-0.121	0.032	0.185	0.681	1.977	0.74	0.078	0	0	1	1	1	5
GATD1	-0.329	-0.06	0.209	0.664	5.114	0.164	0.137	0.029	41.343	1.705	1	1	4
GATD1-DT	-0.359	-0.096	0.166	0.472	0.273	0.601	0.134	0	0	1	1	1	2
GATD3	-0.144	0.009	0.162	0.909	2.142	0.544	0.078	0	0	1	1	1	4
GATSL3	-0.207	-0.044	0.119	0.598	0.4	0.527	0.083	0	0	1	1	1	2
GAU1	-1.598	-0.427	0.744	0.475	1.71	0.191	0.598	0.438	41.525	1.71	1	1	2
GBA	-0.048	-0.015	0.018	0.374	3.57	0.735	0.017	0	0	1	1	1	7
GBA3	-0.396	-0.075	0.246	0.647	16.246	0.001	0.164	0.075	81.534	5.415	1	1	4
GBAP1	-0.177	0.06	0.297	0.618	2.898	0.235	0.121	0.016	30.998	1.449	1	1	3
GBAS	-0.061	-0.01	0.042	0.714	8.216	0.145	0.026	0.001	39.142	1.643	1	1	6
GBF1	-0.056	-0.019	0.017	0.307	10.08	0.433	0.019	0	0.798	1.008	1	1	11
GBL	-0.032	0.003	0.039	0.849	0.234	0.89	0.018	0	0	1	1	1	3
GBP1	-0.563	-0.078	0.406	0.751	6.314	0.177	0.247	0.108	36.645	1.578	1	1	5
GBP1P1	-0.132	0.014	0.16	0.85	0.521	0.771	0.075	0	0	1	1	1	3
GBP2	-0.072	0.028	0.129	0.579	10.168	0.179	0.051	0.005	31.156	1.453	1	1	8
GBP5	-0.26	-0.006	0.248	0.963	8.757	0.188	0.129	0.032	31.486	1.46	1	1	7
GBX1	-0.116	0.009	0.133	0.891	7.094	0.214	0.064	0.007	29.513	1.419	1	1	6
GC	-0.017	0.013	0.043	0.41	3.15	0.677	0.015	0	0	1	1	1	6
GCA	-0.068	0.033	0.134	0.52	15.345	0.053	0.051	0.007	47.867	1.918	1	1	9
GCC1	-0.044	0.011	0.066	0.697	15.131	0.127	0.028	0.002	33.911	1.513	1	1	11
GCC2	-0.138	-0.037	0.064	0.472	2.321	0.94	0.052	0	0	1	1	1	8
GCC2-AS1	-0.656	-0.191	0.275	0.422	0.05	0.823	0.238	0	0	1	1	1	2
GCET2	-0.238	0.196	0.63	0.376	2.437	0.119	0.221	0.061	58.966	2.437	1	1	2
GCFC2	-0.123	-0.021	0.082	0.691	3.566	0.613	0.052	0	0	1	1	1	6
GCG	-0.021	0.013	0.047	0.459	4.187	0.523	0.017	0	0	1	1	1	6
GCGR	-0.117	0.007	0.132	0.907	2.96	0.706	0.063	0	0	1	1	1	6
GCH1	-0.178	-0.033	0.111	0.65	8.937	0.257	0.074	0.009	21.672	1.277	1	1	8
GCK	-0.063	-0.004	0.054	0.881	4.289	0.368	0.03	0.001	6.737	1.072	1	1	5
GCKR	-0.114	-0.038	0.039	0.332	5.027	0.413	0.039	0	0.537	1.005	1	1	6
GCLC	-0.215	-0.026	0.164	0.79	2.539	0.771	0.097	0	0	1	1	1	6
GCLM	-0.035	0.005	0.044	0.813	6.236	0.621	0.02	0	0	1	1	1	9
GCM1	-0.056	0.028	0.111	0.516	5.448	0.605	0.043	0	0	1	1	1	8
GCM2	-0.15	-0.053	0.044	0.286	6.637	0.249	0.05	0.004	24.661	1.327	1	1	6
GCN5L2	-0.047	0.035	0.118	0.401	3.367	0.186	0.042	0.002	40.6	1.684	1	1	3
GCNA	-0.162	0.024	0.21	0.803	4.399	0.221	0.095	0.011	31.806	1.466	1	1	4
GCNT1	-0.17	-0.018	0.133	0.813	1.373	0.927	0.077	0	0	1	1	1	6
GCNT2	-0.002	0	0.002	0.98	4.605	0.799	0.001	0	0	1	1	1	9
GCNT3	-0.189	-0.001	0.187	0.992	5.926	0.115	0.096	0.017	49.374	1.975	1	1	4
GCNT4	-0.033	0.033	0.099	0.33	3.81	0.577	0.034	0	0	1	1	1	6
GCOM1	-0.234	0.029	0.292	0.828	10.107	0.072	0.134	0.047	50.529	2.021	1	1	6
GCSAM	-0.079	0.082	0.243	0.317	2.44	0.786	0.082	0	0	1	1	1	6
GCSAML	-0.243	-0.029	0.184	0.79	1.098	0.778	0.109	0	0	1	1	1	4
GCSAML-AS1	-0.682	-0.103	0.476	0.726	1.226	0.268	0.295	0.095	18.406	1.226	1	1	2
GCSH	-0.054	-0.015	0.024	0.458	3.605	0.891	0.02	0	0	1	1	1	9
GDAP1	-0.002	0	0.002	0.993	6.096	0.807	0.001	0	0	1	1	1	11
GDAP2	-0.141	-0.05	0.042	0.286	4.402	0.733	0.046	0	0	1	1	1	8
GDE1	-0.086	0.013	0.113	0.792	3.921	0.789	0.051	0	0	1	1	1	8
GDEP	-0.999	-0.258	0.483	0.495	4.812	0.028	0.378	0.233	79.218	4.812	1	1	2
GDF1	-0.143	-0.011	0.12	0.865	1.874	0.759	0.067	0	0	1	1	1	5
GDF10	-0.002	0	0.002	0.989	4.44	0.728	0.001	0	0	1	1	1	8
GDF11	-0.082	-0.009	0.065	0.818	14.93	0.135	0.038	0.004	33.022	1.493	1	1	11
GDF15	-0.048	-0.011	0.026	0.563	3.339	0.648	0.019	0	0	1	1	1	6
GDF2	-0.095	0.042	0.18	0.548	1.286	0.864	0.07	0	0	1	1	1	5
GDF5	-0.179	-0.041	0.097	0.563	3.237	0.663	0.07	0	0	1	1	1	6
GDF6	-0.162	0.055	0.272	0.619	12.793	0.012	0.111	0.041	68.733	3.198	1	1	5
GDF7	-0.317	-0.086	0.144	0.464	8.804	0.185	0.118	0.028	31.847	1.467	1	1	7
GDF9	-0.27	-0.103	0.065	0.231	16.475	0.021	0.086	0.024	57.512	2.354	1	1	8
GDI1	-0.041	-0.005	0.03	0.774	9.934	0.356	0.018	0	9.403	1.104	1	1	10
GDI2	-0.033	0.003	0.039	0.873	13.825	0.129	0.018	0.001	34.902	1.536	1	1	10
GDPD1	-0.031	0.02	0.071	0.44	14.344	0.111	0.026	0.002	37.258	1.594	1	1	10
GDPD3	-0.002	0	0.002	0.99	7.403	0.687	0.001	0	0	1	1	1	11
GDPD4	-0.132	0.019	0.17	0.808	7.721	0.102	0.077	0.013	48.196	1.93	1	1	5
GDPD5	-0.061	-0.007	0.046	0.784	13.357	0.204	0.027	0.002	25.135	1.336	1	1	11
GDPGP1	-0.045	0.04	0.125	0.353	2.391	0.664	0.043	0	0	1	1	1	5
GEFT	-0.061	-0.003	0.056	0.926	0.816	0.846	0.03	0	0	1	1	1	4
GEM	-0.132	0.033	0.198	0.697	16.602	0.011	0.084	0.025	63.86	2.767	1	1	7
GEMIN2	-0.11	0.003	0.117	0.954	0.895	0.971	0.058	0	0	1	1	1	6
GEMIN4	-0.083	-0.025	0.034	0.412	18.098	0.053	0.03	0.003	44.745	1.81	1	1	11
GEMIN5	-0.266	-0.02	0.227	0.875	9.873	0.13	0.126	0.041	39.228	1.645	1	1	7
GEMIN6	-0.03	0	0.03	0.996	7.024	0.723	0.015	0	0	1	1	1	11
GEMIN7	-0.147	-0.036	0.074	0.517	4.896	0.557	0.056	0	0	1	1	1	7
GEMIN8P4	-0.208	0.035	0.278	0.779	0.149	0.7	0.124	0	0	1	1	1	2
GEN1	-0.108	0.055	0.218	0.508	10.471	0.106	0.083	0.019	42.698	1.745	1	1	7
GET4	-0.069	0.016	0.101	0.712	2.53	0.865	0.043	0	0	1	1	1	7
GFI1	-0.147	0.019	0.185	0.823	9.999	0.189	0.085	0.015	29.991	1.428	1	1	8
GFI1B	-0.252	-0.059	0.134	0.551	14.417	0.044	0.099	0.031	51.446	2.06	1	1	8
GFM1	-0.043	-0.009	0.024	0.587	12.259	0.14	0.017	0.001	34.744	1.532	1	1	9
GFM2	-0.17	-0.028	0.114	0.7	4.747	0.448	0.073	0	0	1	1	1	6
GFOD1	-0.036	0.01	0.056	0.658	9.637	0.473	0.023	0	0	1	1	1	11
GFOD2	-0.126	-0.043	0.04	0.309	5.369	0.615	0.042	0	0	1	1	1	8
GFOD3P	-1.053	-0.274	0.505	0.491	1.213	0.271	0.397	0.123	17.561	1.213	1	1	2
GFPT1	-0.036	0.006	0.047	0.789	4.4	0.883	0.021	0	0	1	1	1	10
GFPT2	-0.023	0.015	0.053	0.44	7.998	0.629	0.019	0	0	1	1	1	11
GFRA1	-0.133	-0.045	0.042	0.312	5.356	0.374	0.045	0.001	6.652	1.071	1	1	6
GFRA4	-0.094	0.018	0.131	0.75	7.087	0.214	0.058	0.006	29.446	1.417	1	1	6
GFRAL	-0.19	0.034	0.258	0.766	4.939	0.176	0.114	0.02	39.259	1.646	1	1	4
GFY	-0.233	-0.035	0.163	0.729	1.41	0.235	0.101	0.006	29.073	1.41	1	1	2
GGA1	-0.031	-0.005	0.021	0.701	3.072	0.878	0.013	0	0	1	1	1	8
GGA2	-0.047	0.019	0.086	0.567	11.456	0.177	0.034	0.003	30.167	1.432	1	1	9
GGA3	-0.049	-0.009	0.032	0.677	9.013	0.341	0.021	0	11.235	1.127	1	1	9
GGACT	-0.095	-0.007	0.08	0.868	2.872	0.72	0.045	0	0	1	1	1	6
GGCT	-0.045	0.054	0.152	0.285	4.484	0.723	0.05	0	0	1	1	1	8
GGCX	-0.004	0	0.004	0.896	7.807	0.648	0.002	0	0	1	1	1	11
GGH	-0.167	-0.004	0.159	0.96	20.026	0.006	0.083	0.024	65.045	2.861	1	1	8
GGNBP1	-0.59	-0.205	0.181	0.298	2	0.157	0.197	0.046	49.993	2	1	1	2
GGNBP2	-0.148	-0.004	0.141	0.958	11.019	0.088	0.074	0.016	45.546	1.836	1	1	7
GGPS1	-0.052	-0.006	0.04	0.798	12.182	0.143	0.024	0.001	34.328	1.523	1	1	9
GGT1	-0.084	0.026	0.136	0.638	4.058	0.398	0.056	0.001	1.427	1.014	1	1	5
GGT3P	-0.486	-0.053	0.379	0.809	5.179	0.075	0.221	0.086	61.381	2.589	1	1	3
GGT5	-0.204	-0.045	0.113	0.576	9.87	0.13	0.081	0.015	39.209	1.645	1	1	7
GGT7	-0.132	-0.015	0.103	0.807	5.909	0.433	0.06	0	0	1	1	1	7
GGT8P	-0.275	-0.008	0.26	0.955	0.257	0.88	0.136	0	0	1	1	1	3
GGTA1	-0.486	0.019	0.524	0.94	3.585	0.167	0.258	0.087	44.214	1.793	1	1	3
GGTA1P	-0.334	-0.049	0.235	0.733	0.523	0.77	0.145	0	0	1	1	1	3
GGTL3	-0.002	0	0.002	0.973	2.146	0.342	0.001	0	6.784	1.073	1	1	3
GGTLC1	-0.069	0.042	0.154	0.457	4.312	0.505	0.057	0	0	1	1	1	6
GH1	-0.07	-0.013	0.045	0.666	4.734	0.449	0.029	0	0	1	1	1	6
GH2	-0.023	0.015	0.053	0.433	3.865	0.569	0.019	0	0	1	1	1	6
GHDC	-0.234	-0.022	0.191	0.842	10.449	0.165	0.108	0.03	33.01	1.493	1	1	8
GHET1	-0.528	-0.017	0.493	0.947	1.168	0.28	0.26	0.072	14.358	1.168	1	1	2
GHITM	-0.063	-0.012	0.04	0.657	15.086	0.089	0.026	0.002	40.342	1.676	1	1	10
GHR	-0.166	-0.016	0.134	0.835	11.594	0.041	0.077	0.016	56.874	2.319	1	1	6
GHRH	-0.028	0.002	0.033	0.874	0.844	0.974	0.016	0	0	1	1	1	6
GHRHR	-0.13	-0.035	0.061	0.477	6.908	0.228	0.049	0.004	27.623	1.382	1	1	6
GHRL	-0.295	-0.089	0.116	0.394	4.573	0.334	0.105	0.01	12.522	1.143	1	1	5
