lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
C15orf38	-0.064	-0.023	0.019	0.282	0.357	0.837	0.021	0	0	1	0.686	1	3
C1orf149	-0.101	-0.036	0.029	0.281	1.151	0.563	0.033	0	0	1	0.686	1	3
CCNC	-0.13	-0.046	0.038	0.282	1.141	0.767	0.043	0	0	1	0.686	1	4
CNOT1	-0.063	-0.022	0.018	0.282	0.738	0.864	0.021	0	0	1	0.686	1	4
DEPDC5	-0.057	-0.02	0.017	0.281	3.989	0.263	0.019	0	24.801	1.33	0.686	1	4
DST	-0.014	0.017	0.047	0.282	1.05	0.592	0.016	0	0	1	0.686	1	3
FLJ20551	-0.022	0.027	0.076	0.282	2.787	0.248	0.025	0.001	28.248	1.394	0.686	1	3
GADD45B	-0.051	0.062	0.176	0.282	3.098	0.377	0.058	0	3.17	1.033	0.686	1	4
GAL3ST4	-0.028	0.034	0.096	0.281	0.248	0.969	0.032	0	0	1	0.686	1	4
ILKAP	-0.023	0.028	0.078	0.282	1.107	0.775	0.026	0	0	1	0.686	1	4
MON1B	-0.021	0.026	0.073	0.281	9.843	0.02	0.024	0.001	69.521	3.281	0.686	1	4
PAQR6	-0.042	0.052	0.145	0.281	0.935	0.626	0.048	0	0	1	0.686	1	3
SUPV3L1	-0.062	-0.022	0.018	0.282	0.315	0.854	0.02	0	0	1	0.686	1	3
SYT4	-0.049	-0.017	0.014	0.281	2.66	0.264	0.016	0	24.826	1.33	0.686	1	3
TBX21	-0.027	0.033	0.093	0.282	1.052	0.789	0.031	0	0	1	0.686	1	4
APOA1BP	-0.086	-0.03	0.025	0.283	1.066	0.587	0.028	0	0	1	0.687	1	3
GBA	-0.051	-0.018	0.015	0.283	1.202	0.548	0.017	0	0	1	0.687	1	3
HADHB	-0.023	0.028	0.079	0.283	0.058	0.971	0.026	0	0	1	0.687	1	3
ITGB1	-0.033	0.04	0.114	0.283	2.607	0.272	0.038	0.001	23.271	1.303	0.687	1	3
MGAT4C	-0.032	0.039	0.109	0.283	1.759	0.624	0.036	0	0	1	0.687	1	4
TP53BP2	-0.031	0.038	0.107	0.283	0.168	0.983	0.035	0	0	1	0.687	1	4
ALG6	-0.047	-0.017	0.014	0.284	1.419	0.701	0.015	0	0	1	0.688	1	4
METAP1	-0.062	-0.022	0.018	0.284	1.284	0.733	0.02	0	0	1	0.688	1	4
S100A6	-0.018	0.022	0.061	0.284	1.53	0.675	0.02	0	0	1	0.688	1	4
TTC8	-0.049	-0.017	0.014	0.284	2.302	0.512	0.016	0	0	1	0.688	1	4
ZNHIT1	-0.011	0.013	0.036	0.283	3.698	0.296	0.012	0	18.882	1.233	0.688	1	4
SHMT1	-0.022	0.027	0.076	0.284	2.977	0.395	0.025	0	0	1	0.689	1	4
VPS29	-0.111	-0.039	0.033	0.284	0.58	0.901	0.037	0	0	1	0.689	1	4
HIF1AN	-0.015	0.018	0.051	0.286	2.078	0.556	0.017	0	0	1	0.69	1	4
IFT57	-0.065	-0.023	0.019	0.285	0.635	0.888	0.022	0	0	1	0.69	1	4
MAPK7	-0.021	0.025	0.07	0.285	1.404	0.496	0.023	0	0	1	0.69	1	3
NDFIP2	-0.061	-0.021	0.018	0.285	2.075	0.557	0.02	0	0	1	0.69	1	4
PIK3R4	-0.091	-0.032	0.027	0.285	5.168	0.075	0.03	0.002	61.301	2.584	0.69	1	3
PSMB2	-0.049	-0.017	0.014	0.286	0.243	0.97	0.016	0	0	1	0.69	1	4
RSPRY1	-0.023	0.028	0.079	0.285	1.317	0.518	0.026	0	0	1	0.69	1	3
RTN2	-0.013	0.016	0.045	0.285	0.815	0.665	0.015	0	0	1	0.69	1	3
SF3B5	-0.043	-0.015	0.013	0.286	0.462	0.927	0.014	0	0	1	0.69	1	4
YES1	-0.027	0.032	0.091	0.285	0.321	0.852	0.03	0	0	1	0.69	1	3
FAAH	-0.071	-0.025	0.021	0.286	0.164	0.921	0.023	0	0	1	0.691	1	3
GNPTG	-0.048	-0.017	0.014	0.286	2.366	0.306	0.016	0	15.475	1.183	0.691	1	3
BTBD6	-0.062	-0.022	0.018	0.288	0.58	0.748	0.02	0	0	1	0.692	1	3
CASP3	-0.018	0.021	0.061	0.288	0.519	0.915	0.02	0	0	1	0.692	1	4
MIER1	-0.019	0.022	0.064	0.287	4.47	0.215	0.021	0.001	32.891	1.49	0.692	1	4
NAG	-0.017	0.02	0.057	0.287	2.297	0.317	0.019	0	12.919	1.148	0.692	1	3
NLGN1	-0.017	0.021	0.059	0.288	0.776	0.855	0.02	0	0	1	0.692	1	4
NPIP	-0.113	-0.04	0.034	0.287	2.571	0.276	0.038	0.001	22.224	1.286	0.692	1	3
PPIL1	-0.105	-0.037	0.031	0.287	0.302	0.96	0.035	0	0	1	0.692	1	4
PPP1R7	-0.077	-0.027	0.023	0.287	4.638	0.2	0.025	0.001	35.321	1.546	0.692	1	4
PSMD7	-0.105	-0.037	0.031	0.287	1.061	0.588	0.035	0	0	1	0.692	1	3
SEPN1	-0.02	0.023	0.067	0.287	0.828	0.661	0.022	0	0	1	0.692	1	3
SIP1	-0.086	-0.03	0.025	0.287	0.648	0.723	0.028	0	0	1	0.692	1	3
TAP2	-0.058	-0.021	0.017	0.286	1.9	0.387	0.019	0	0	1	0.692	1	3
WDR45L	-0.013	0.015	0.043	0.287	1.312	0.519	0.014	0	0	1	0.692	1	3
ZCCHC3	-0.058	-0.02	0.017	0.287	0.561	0.755	0.019	0	0	1	0.692	1	3
ALG8	-0.009	0.011	0.031	0.289	0.757	0.86	0.01	0	0	1	0.694	1	4
ASAH1	-0.07	-0.025	0.021	0.29	0.81	0.847	0.023	0	0	1	0.694	1	4
ATP6V0E2L	-0.054	-0.019	0.016	0.289	5.803	0.055	0.018	0.001	65.537	2.902	0.694	1	3
COPE	-0.058	-0.02	0.017	0.29	0.921	0.82	0.019	0	0	1	0.694	1	4
DHRS7	-0.049	-0.017	0.015	0.29	0.285	0.963	0.016	0	0	1	0.694	1	4
DNALI1	-0.032	0.038	0.108	0.288	1.293	0.731	0.036	0	0	1	0.694	1	4
ELF1	-0.042	0.049	0.141	0.289	6.549	0.088	0.047	0.004	54.194	2.183	0.694	1	4
FOXJ3	-0.034	-0.012	0.01	0.29	1.13	0.77	0.011	0	0	1	0.694	1	4
KIAA0174	-0.016	0.019	0.054	0.29	1.229	0.541	0.018	0	0	1	0.694	1	3
LGALS8	-0.059	-0.021	0.018	0.289	0.865	0.834	0.02	0	0	1	0.694	1	4
LSS	-0.09	-0.031	0.027	0.29	0.576	0.902	0.03	0	0	1	0.694	1	4
MMAB	-0.022	0.026	0.073	0.289	0.425	0.935	0.024	0	0	1	0.694	1	4
MYOM2	-0.092	-0.032	0.027	0.29	0.167	0.92	0.03	0	0	1	0.694	1	3
ORF1-FL49	-0.023	0.027	0.076	0.288	0.149	0.928	0.025	0	0	1	0.694	1	3
PPM1B	-0.034	0.04	0.114	0.29	1.756	0.625	0.038	0	0	1	0.694	1	4
REEP6	-0.086	-0.03	0.025	0.289	3.919	0.27	0.028	0.001	23.457	1.306	0.694	1	4
S100A13	-0.03	0.036	0.102	0.29	0.102	0.992	0.034	0	0	1	0.694	1	4
SART2	-0.018	0.022	0.062	0.289	1.444	0.486	0.02	0	0	1	0.694	1	3
STATIP1	-0.051	-0.018	0.015	0.289	0.643	0.725	0.017	0	0	1	0.694	1	3
STAU2	-0.141	-0.05	0.042	0.289	5.783	0.055	0.047	0.004	65.415	2.891	0.694	1	3
STX12	-0.035	-0.012	0.01	0.289	1.718	0.633	0.012	0	0	1	0.694	1	4
SWAP70	-0.023	0.027	0.078	0.29	0.519	0.771	0.026	0	0	1	0.694	1	3
TMEM130	-0.085	-0.03	0.025	0.288	0.533	0.912	0.028	0	0	1	0.694	1	4
UBE1C	-0.124	-0.044	0.037	0.29	0.239	0.888	0.041	0	0	1	0.694	1	3
UBE2E3	-0.128	-0.045	0.038	0.289	1.599	0.66	0.043	0	0	1	0.694	1	4
WDFY1	-0.026	0.031	0.089	0.289	3.167	0.367	0.029	0	5.276	1.056	0.694	1	4
ZC3H15	-0.102	-0.036	0.03	0.289	0.756	0.86	0.034	0	0	1	0.694	1	4
HSBP1	-0.017	0.019	0.055	0.291	4.113	0.128	0.018	0.001	51.378	2.057	0.695	1	3
IREB2	-0.063	-0.022	0.019	0.291	4.947	0.176	0.021	0.001	39.354	1.649	0.695	1	4
LRP4	-0.036	0.042	0.121	0.291	0.069	0.966	0.04	0	0	1	0.695	1	3
PLA2G2D	-0.035	0.041	0.118	0.291	0.831	0.66	0.039	0	0	1	0.695	1	3
RBM22	-0.011	0.013	0.036	0.291	0.513	0.916	0.012	0	0	1	0.695	1	4
SAP130	-0.039	-0.014	0.012	0.291	0.77	0.857	0.013	0	0	1	0.695	1	4
TCP1	-0.071	-0.025	0.021	0.291	0.561	0.755	0.024	0	0	1	0.695	1	3
C2orf33	-0.347	-0.121	0.104	0.292	0.326	0.849	0.115	0	0	1	0.696	1	3
DKFZP434B0335	-0.018	0.02	0.059	0.292	0.146	0.93	0.019	0	0	1	0.696	1	3
DLG4	-0.017	0.02	0.057	0.292	2.557	0.465	0.019	0	0	1	0.696	1	4
FAM104A	-0.064	-0.022	0.019	0.292	0.122	0.941	0.021	0	0	1	0.696	1	3
MRPS23	-0.092	-0.032	0.028	0.292	1.194	0.754	0.031	0	0	1	0.696	1	4
MYH9	-0.02	0.023	0.066	0.292	3.64	0.303	0.022	0	17.578	1.213	0.696	1	4
SNCAIP	-0.022	0.026	0.073	0.292	0.408	0.816	0.024	0	0	1	0.696	1	3
ATP2B4	-0.022	0.026	0.074	0.293	0.451	0.93	0.025	0	0	1	0.697	1	4
FLJ14346	-0.033	0.039	0.111	0.292	5.12	0.077	0.037	0.002	60.938	2.56	0.697	1	3
FLJ20280	-0.065	-0.023	0.02	0.293	0.654	0.721	0.022	0	0	1	0.697	1	3
GNAO1	-0.058	-0.02	0.017	0.293	0.83	0.842	0.019	0	0	1	0.697	1	4
HNRPUL2	-0.019	0.022	0.064	0.293	1.234	0.539	0.021	0	0	1	0.697	1	3
MYR8	-0.032	0.037	0.106	0.293	0.614	0.736	0.035	0	0	1	0.697	1	3
PLXND1	-0.029	0.034	0.097	0.293	0.779	0.855	0.032	0	0	1	0.697	1	4
TADA1L	-0.073	-0.026	0.022	0.293	1.825	0.402	0.024	0	0	1	0.697	1	3
TPI1	-0.067	-0.023	0.02	0.293	6.267	0.099	0.022	0.001	52.133	2.089	0.697	1	4
HIST1H2BJ	-0.016	0.018	0.052	0.294	1.45	0.484	0.017	0	0	1	0.698	1	3
UBL3	-0.046	-0.016	0.014	0.294	0.154	0.985	0.015	0	0	1	0.698	1	4
GKAP1	-0.018	0.02	0.058	0.294	0.739	0.864	0.019	0	0	1	0.699	1	4
LOC200312	-0.08	-0.028	0.024	0.295	2.833	0.243	0.026	0.001	29.416	1.417	0.699	1	3
PNPO	-0.023	0.027	0.076	0.294	4.686	0.196	0.025	0.001	35.977	1.562	0.699	1	4
STRA13	-0.012	0.014	0.039	0.294	0.227	0.893	0.013	0	0	1	0.699	1	3
TBR1	-0.108	-0.038	0.033	0.294	4.403	0.221	0.036	0.002	31.864	1.468	0.699	1	4
C3orf54	-0.066	-0.023	0.02	0.295	0.922	0.631	0.022	0	0	1	0.7	1	3
CCDC14	-0.02	0.023	0.065	0.295	0.05	0.975	0.022	0	0	1	0.7	1	3
DDX3X	-0.067	-0.023	0.02	0.295	4.396	0.222	0.022	0.001	31.751	1.465	0.7	1	4
FLII	-0.106	-0.037	0.032	0.296	13.205	0.004	0.035	0.003	77.282	4.402	0.7	1	4
RPL4	-0.02	0.023	0.065	0.295	7.56	0.056	0.022	0.001	60.317	2.52	0.7	1	4
UNC50	-0.045	-0.015	0.014	0.296	0.332	0.954	0.015	0	0	1	0.7	1	4
C22orf16	-0.052	-0.018	0.016	0.296	0.277	0.871	0.017	0	0	1	0.701	1	3
CEP290	-0.023	0.026	0.075	0.296	0.732	0.866	0.025	0	0	1	0.701	1	4
DVL3	-0.041	-0.014	0.012	0.297	2.199	0.532	0.014	0	0	1	0.701	1	4
FAM3A	-0.013	0.015	0.043	0.296	0.038	0.981	0.014	0	0	1	0.701	1	3
GLRX	-0.094	-0.033	0.029	0.296	0.015	0.993	0.031	0	0	1	0.701	1	3
IRXL1	-0.1	-0.035	0.031	0.297	4.125	0.127	0.033	0.002	51.519	2.063	0.701	1	3
OMG	-0.062	-0.022	0.019	0.296	1.411	0.494	0.021	0	0	1	0.701	1	3
PRDX3	-0.105	-0.036	0.032	0.297	0.527	0.913	0.035	0	0	1	0.701	1	4
PRR13	-0.027	-0.01	0.008	0.297	1.738	0.419	0.009	0	0	1	0.701	1	3
RASA1	-0.062	-0.021	0.019	0.297	1.489	0.475	0.021	0	0	1	0.701	1	3
RIN2	-0.027	0.031	0.089	0.296	0.777	0.855	0.03	0	0	1	0.701	1	4
SART3	-0.015	0.017	0.048	0.296	0.105	0.949	0.016	0	0	1	0.701	1	3
SOD2	-0.037	0.042	0.121	0.296	1.358	0.507	0.04	0	0	1	0.701	1	3
SPR	-0.037	0.042	0.121	0.296	4.101	0.129	0.04	0.003	51.227	2.05	0.701	1	3
UBE1	-0.047	-0.016	0.014	0.296	2.136	0.344	0.016	0	6.381	1.068	0.701	1	3
FLJ30834	-0.178	-0.062	0.055	0.297	4.545	0.103	0.059	0.006	55.997	2.273	0.702	1	3
MAT2B	-0.06	-0.021	0.018	0.297	7.269	0.064	0.02	0.001	58.731	2.423	0.702	1	4
ACVR1B	-0.057	-0.02	0.018	0.299	1.368	0.713	0.019	0	0	1	0.703	1	4
AK3L1	-0.033	0.037	0.106	0.299	3.526	0.171	0.035	0.002	43.286	1.763	0.703	1	3
C1orf54	-0.029	0.032	0.093	0.298	0.634	0.889	0.031	0	0	1	0.703	1	4
C20orf27	-0.02	0.022	0.064	0.3	0.79	0.674	0.021	0	0	1	0.703	1	3
CCDC104	-0.084	-0.029	0.026	0.299	5.802	0.055	0.028	0.001	65.527	2.901	0.703	1	3
CTNNA2	-0.04	-0.014	0.012	0.299	0.811	0.847	0.013	0	0	1	0.703	1	4
EIF4B	-0.05	-0.017	0.015	0.298	1.422	0.7	0.017	0	0	1	0.703	1	4
ELOVL2	-0.036	0.04	0.116	0.299	3.277	0.351	0.039	0.001	8.443	1.092	0.703	1	4
FLJ10241	-0.016	0.018	0.052	0.299	0.93	0.628	0.017	0	0	1	0.703	1	3
FLJ14768	-0.015	0.017	0.049	0.299	0.023	0.989	0.016	0	0	1	0.703	1	3
GPRC5B	-0.032	0.036	0.103	0.299	0.33	0.954	0.034	0	0	1	0.703	1	4
HSCB	-0.02	0.023	0.066	0.299	0.618	0.734	0.022	0	0	1	0.703	1	3
KATNAL2	-0.015	0.017	0.049	0.299	4.562	0.102	0.016	0	56.158	2.281	0.703	1	3
MGC14376	-0.134	-0.046	0.041	0.299	4.083	0.13	0.045	0.003	51.012	2.041	0.703	1	3
MT1G	-0.141	-0.049	0.043	0.299	0.388	0.943	0.047	0	0	1	0.703	1	4
OLR1	-0.055	0.062	0.18	0.3	1.02	0.796	0.06	0	0	1	0.703	1	4
PPP3CB	-0.086	-0.03	0.027	0.299	3.349	0.187	0.029	0.001	40.284	1.675	0.703	1	3
RAB40B	-0.042	-0.014	0.013	0.299	0.255	0.88	0.014	0	0	1	0.703	1	3
SACM1L	-0.053	-0.018	0.016	0.298	0.837	0.841	0.018	0	0	1	0.703	1	4
TMEM22	-0.11	-0.038	0.034	0.298	5.234	0.073	0.037	0.002	61.789	2.617	0.703	1	3
ZNF142	-0.011	0.012	0.036	0.298	2.907	0.406	0.012	0	0	1	0.703	1	4
ZNF435	-0.053	-0.018	0.016	0.299	0.583	0.747	0.018	0	0	1	0.703	1	3
C9orf75	-0.018	0.02	0.059	0.3	0.097	0.952	0.02	0	0	1	0.704	1	3
CEP192	-0.071	-0.025	0.022	0.3	0.238	0.888	0.024	0	0	1	0.704	1	3
IER2	-0.026	0.03	0.086	0.301	0.074	0.995	0.029	0	0	1	0.704	1	4
MTCH2	-0.045	-0.016	0.014	0.3	1.981	0.576	0.015	0	0	1	0.704	1	4
MUS81	-0.015	0.017	0.048	0.3	1.681	0.641	0.016	0	0	1	0.704	1	4
PRMT1	-0.067	-0.023	0.021	0.3	1.252	0.741	0.022	0	0	1	0.704	1	4
C14orf122	-0.056	-0.019	0.017	0.301	2.203	0.332	0.019	0	9.205	1.101	0.705	1	3
C6orf113	-0.046	-0.016	0.014	0.302	1.742	0.418	0.015	0	0	1	0.705	1	3
GPR92	-0.054	0.06	0.174	0.301	4.037	0.133	0.058	0.006	50.453	2.018	0.705	1	3
GTF2H1	-0.06	-0.021	0.018	0.301	0.759	0.859	0.02	0	0	1	0.705	1	4
HDAC4	-0.021	0.024	0.068	0.301	0.176	0.916	0.023	0	0	1	0.705	1	3
KIFC2	-0.084	-0.029	0.026	0.302	3.977	0.264	0.028	0.001	24.558	1.326	0.705	1	4
MTP18	-0.077	-0.027	0.024	0.301	1.608	0.448	0.026	0	0	1	0.705	1	3
NKX6-2	-0.057	0.064	0.185	0.301	0.608	0.894	0.062	0	0	1	0.705	1	4
PHF13	-0.018	0.021	0.06	0.301	1.054	0.788	0.02	0	0	1	0.705	1	4
PRKCB1	-0.153	-0.053	0.047	0.301	2.952	0.229	0.051	0.003	32.247	1.476	0.705	1	3
BMS1L	-0.056	-0.019	0.017	0.302	1.656	0.437	0.019	0	0	1	0.706	1	3
FLJ10986	-0.071	-0.025	0.022	0.302	0.135	0.935	0.024	0	0	1	0.706	1	3
MGC99813	-0.077	-0.027	0.024	0.302	0.515	0.773	0.026	0	0	1	0.706	1	3
BNIP1	-0.059	-0.02	0.018	0.303	0.65	0.885	0.02	0	0	1	0.707	1	4
CCDC91	-0.066	-0.023	0.02	0.303	4.409	0.221	0.022	0.001	31.955	1.47	0.707	1	4
CHCHD3	-0.05	-0.017	0.015	0.304	0.877	0.645	0.017	0	0	1	0.707	1	3
CKAP5	-0.027	-0.009	0.008	0.304	0.191	0.909	0.009	0	0	1	0.707	1	3
eIF2A	-0.018	0.02	0.058	0.304	0.487	0.784	0.019	0	0	1	0.707	1	3
GALNTL5	-0.126	-0.043	0.039	0.304	4.8	0.091	0.042	0.003	58.331	2.4	0.707	1	3
GGA3	-0.055	-0.019	0.017	0.304	2.315	0.51	0.019	0	0	1	0.707	1	4
HSPA1A	-0.05	0.055	0.159	0.303	2.179	0.336	0.053	0.001	8.208	1.089	0.707	1	3
KIAA0195	-0.025	0.027	0.08	0.304	0.928	0.629	0.027	0	0	1	0.707	1	3
KIAA1715	-0.02	0.022	0.065	0.303	0.937	0.626	0.022	0	0	1	0.707	1	3
LIME1	-0.106	-0.036	0.033	0.304	1.33	0.514	0.035	0	0	1	0.707	1	3
NDUFA11	-0.081	-0.028	0.025	0.304	0.342	0.952	0.027	0	0	1	0.707	1	4
NKD2	-0.084	-0.029	0.026	0.303	4.216	0.239	0.028	0.001	28.847	1.405	0.707	1	4
RAB7L1	-0.025	0.028	0.082	0.304	3.971	0.137	0.027	0.001	49.629	1.985	0.707	1	3
RPAP1	-0.02	0.022	0.063	0.304	4.988	0.173	0.021	0.001	39.853	1.663	0.707	1	4
RPL14	-0.105	-0.036	0.033	0.303	3.814	0.282	0.035	0.001	21.333	1.271	0.707	1	4
SEC22L2	-0.04	-0.014	0.012	0.304	1.835	0.4	0.013	0	0	1	0.707	1	3
SNAP23	-0.032	0.036	0.103	0.303	5.007	0.171	0.035	0.002	40.083	1.669	0.707	1	4
SNCA	-0.128	-0.044	0.04	0.304	2.858	0.414	0.043	0	0	1	0.707	1	4
STAMBPL1	-0.138	-0.047	0.043	0.304	8.707	0.033	0.046	0.005	65.545	2.902	0.707	1	4
TAC1	-0.155	-0.053	0.048	0.304	4.056	0.255	0.052	0.004	26.034	1.352	0.707	1	4
TOMM7	-0.006	0.007	0.02	0.303	0.819	0.664	0.007	0	0	1	0.707	1	3
ACVR2A	-0.022	0.025	0.072	0.306	1.443	0.486	0.024	0	0	1	0.708	1	3
AKTIP	-0.039	-0.013	0.012	0.305	3.695	0.296	0.013	0	18.814	1.232	0.708	1	4
ARNT	-0.016	0.017	0.05	0.305	0.559	0.906	0.017	0	0	1	0.708	1	4
ATR	-0.038	0.041	0.121	0.305	0.881	0.83	0.04	0	0	1	0.708	1	4
C1orf162	-0.051	0.056	0.163	0.305	3.787	0.285	0.054	0.003	20.792	1.262	0.708	1	4
CHMP2B	-0.11	-0.038	0.034	0.306	0.935	0.817	0.037	0	0	1	0.708	1	4
EPB49	-0.058	-0.02	0.018	0.306	0.006	0.997	0.019	0	0	1	0.708	1	3
GPC1	-0.067	-0.023	0.021	0.305	2.592	0.459	0.023	0	0	1	0.708	1	4
HOOK2	-0.063	-0.022	0.02	0.306	2.209	0.53	0.021	0	0	1	0.708	1	4
IGFBP4	-0.025	0.027	0.078	0.306	6.193	0.103	0.026	0.001	51.558	2.064	0.708	1	4
IGSF4C	-0.019	0.021	0.062	0.306	1.172	0.557	0.021	0	0	1	0.708	1	3
MKL2	-0.102	-0.035	0.032	0.306	0.377	0.828	0.034	0	0	1	0.708	1	3
NDUFV1	-0.081	-0.028	0.025	0.305	0.562	0.905	0.027	0	0	1	0.708	1	4
PCID1	-0.048	-0.017	0.015	0.305	1.132	0.568	0.016	0	0	1	0.708	1	3
PIGH	-0.093	-0.032	0.029	0.306	0.171	0.982	0.031	0	0	1	0.708	1	4
PNN	-0.039	-0.013	0.012	0.305	2.219	0.528	0.013	0	0	1	0.708	1	4
WBP2	-0.022	-0.008	0.007	0.306	1.357	0.716	0.007	0	0	1	0.708	1	4
ZNF446	-0.052	-0.018	0.016	0.305	1.542	0.673	0.017	0	0	1	0.708	1	4
ACAD9	-0.044	-0.015	0.014	0.308	0.884	0.829	0.015	0	0	1	0.709	1	4
AGPAT4	-0.025	0.027	0.08	0.307	4.143	0.246	0.027	0.001	27.589	1.381	0.709	1	4
ARHGAP17	-0.022	0.024	0.071	0.306	2.488	0.477	0.024	0	0	1	0.709	1	4
B4GALT3	-0.009	0.01	0.028	0.308	0.162	0.922	0.009	0	0	1	0.709	1	3
C1orf131	-0.066	-0.023	0.021	0.307	4.27	0.234	0.022	0.001	29.751	1.423	0.709	1	4
C6orf66	-0.11	-0.038	0.035	0.308	0.325	0.85	0.037	0	0	1	0.709	1	3
CROCC	-0.026	0.028	0.083	0.308	1.155	0.764	0.028	0	0	1	0.709	1	4
DHX34	-0.02	0.022	0.065	0.307	1.009	0.799	0.022	0	0	1	0.709	1	4
FBL	-0.016	0.018	0.051	0.307	4.451	0.217	0.017	0	32.594	1.484	0.709	1	4
FGR	-0.024	0.026	0.076	0.308	3.946	0.139	0.026	0.001	49.314	1.973	0.709	1	3
FHL1	-0.033	-0.011	0.01	0.307	1.925	0.588	0.011	0	0	1	0.709	1	4
GMNN	-0.074	-0.025	0.023	0.307	1.732	0.63	0.025	0	0	1	0.709	1	4
HNRPH3	-0.022	0.023	0.069	0.308	7.445	0.024	0.023	0.001	73.136	3.722	0.709	1	3
KBTBD6	-0.015	0.017	0.049	0.306	1.467	0.69	0.017	0	0	1	0.709	1	4
KIAA0423	-0.062	-0.021	0.019	0.307	0.067	0.967	0.021	0	0	1	0.709	1	3
LOC653314	-0.016	0.017	0.05	0.307	3.769	0.152	0.017	0	46.936	1.885	0.709	1	3
MAPKBP1	-0.094	-0.032	0.03	0.308	0.914	0.822	0.032	0	0	1	0.709	1	4
NELF	-0.017	0.018	0.053	0.308	0.437	0.804	0.018	0	0	1	0.709	1	3
SLC2A8	-0.026	0.028	0.081	0.308	0.595	0.898	0.027	0	0	1	0.709	1	4
UBE2R2	-0.015	0.017	0.049	0.308	6.169	0.104	0.016	0.001	51.366	2.056	0.709	1	4
ELOVL4	-0.071	-0.024	0.022	0.309	3.509	0.173	0.024	0.001	42.998	1.754	0.71	1	3
POP5	-0.018	0.019	0.056	0.309	2.019	0.568	0.019	0	0	1	0.71	1	4
SELM	-0.048	-0.016	0.015	0.309	0.214	0.899	0.016	0	0	1	0.71	1	3
SLC25A28	-0.05	-0.017	0.016	0.309	2.643	0.45	0.017	0	0	1	0.71	1	4
THBS3	-0.026	0.028	0.083	0.309	0.77	0.68	0.028	0	0	1	0.711	1	3
ARHGEF12	-0.018	0.019	0.056	0.31	1.27	0.736	0.019	0	0	1	0.712	1	4
C9orf111	-0.115	-0.039	0.037	0.31	0.192	0.908	0.039	0	0	1	0.712	1	3
CDK4	-0.016	0.017	0.05	0.311	2.159	0.34	0.017	0	7.363	1.079	0.712	1	3
HMGCLL1	-0.125	-0.043	0.04	0.31	1.733	0.42	0.042	0	0	1	0.712	1	3
LNX1	-0.102	-0.035	0.032	0.31	3.992	0.136	0.034	0.002	49.899	1.996	0.712	1	3
LSMD1	-0.08	-0.027	0.025	0.31	0.214	0.898	0.027	0	0	1	0.712	1	3
SAE1	-0.027	-0.009	0.008	0.31	2.242	0.524	0.009	0	0	1	0.712	1	4
TMEM51	-0.029	0.031	0.092	0.31	0.97	0.616	0.031	0	0	1	0.712	1	3
UPF3A	-0.055	-0.019	0.017	0.31	0.827	0.843	0.018	0	0	1	0.712	1	4
C6orf130	-0.059	-0.02	0.019	0.312	1.201	0.549	0.02	0	0	1	0.713	1	3
CANX	-0.015	0.016	0.048	0.313	2.08	0.354	0.016	0	3.834	1.04	0.713	1	3
CORT	-0.256	-0.087	0.082	0.312	6.781	0.079	0.086	0.016	55.759	2.26	0.713	1	4
EFS	-0.04	0.043	0.127	0.311	1.393	0.707	0.043	0	0	1	0.713	1	4
ERGIC3	-0.034	-0.012	0.011	0.312	2.636	0.451	0.011	0	0	1	0.713	1	4
FGF2	-0.039	0.041	0.122	0.312	0.391	0.823	0.041	0	0	1	0.713	1	3
HCLS1	-0.052	0.056	0.164	0.312	5.123	0.163	0.055	0.005	41.446	1.708	0.713	1	4
KIAA1559	-0.024	0.025	0.074	0.311	0.058	0.971	0.025	0	0	1	0.713	1	3
MOSC2	-0.058	-0.02	0.018	0.312	4.206	0.122	0.019	0.001	52.444	2.103	0.713	1	3
MRPS31	-0.009	0.009	0.028	0.311	0.683	0.877	0.009	0	0	1	0.713	1	4
MRPS5	-0.051	-0.017	0.016	0.313	1.351	0.717	0.017	0	0	1	0.713	1	4
NKTR	-0.049	-0.017	0.016	0.313	1.026	0.795	0.017	0	0	1	0.713	1	4
OPN3	-0.13	-0.044	0.041	0.311	4.507	0.212	0.044	0.003	33.441	1.502	0.713	1	4
PHLDB1	-0.033	0.035	0.102	0.313	0.567	0.904	0.034	0	0	1	0.713	1	4
PIGX	-0.022	0.024	0.069	0.312	0.907	0.824	0.023	0	0	1	0.713	1	4
PIP5K1C	-0.017	0.018	0.054	0.312	0.987	0.804	0.018	0	0	1	0.713	1	4
PITX2	-0.014	0.015	0.043	0.312	4.832	0.185	0.015	0	37.916	1.611	0.713	1	4
POLA2	-0.016	0.017	0.05	0.311	0.459	0.928	0.017	0	0	1	0.713	1	4
POLR2I	-0.012	0.012	0.036	0.313	1.25	0.741	0.012	0	0	1	0.713	1	4
RAB33A	-0.115	-0.039	0.037	0.313	1.248	0.741	0.039	0	0	1	0.713	1	4
RPP40	-0.088	-0.03	0.028	0.312	6.792	0.079	0.03	0.002	55.832	2.264	0.713	1	4
RPS21	-0.076	-0.026	0.024	0.312	0.572	0.903	0.026	0	0	1	0.713	1	4
SSBP3	-0.056	-0.019	0.018	0.312	2.054	0.561	0.019	0	0	1	0.713	1	4
TMED7	-0.017	0.018	0.053	0.311	1.273	0.735	0.018	0	0	1	0.713	1	4
