lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
C1orf85	-0.05	-0.013	0.023	0.476	0.399	0.819	0.019	0	0	1	0.987	1	3
HSD11B1L	-0.053	-0.014	0.025	0.477	0.647	0.724	0.02	0	0	1	0.987	1	3
NFAM1	-0.036	0.02	0.077	0.477	0.973	0.808	0.029	0	0	1	0.987	1	4
STK11	-0.024	0.014	0.052	0.477	2.104	0.551	0.019	0	0	1	0.987	1	4
AKTIP	-0.03	-0.008	0.014	0.478	2.661	0.447	0.011	0	0	1	0.988	1	4
SPIRE2	-0.057	-0.015	0.027	0.478	0.099	0.992	0.021	0	0	1	0.988	1	4
VPS4B	-0.057	-0.015	0.027	0.478	0.006	0.997	0.021	0	0	1	0.988	1	3
ZBTB8	-0.027	0.015	0.058	0.477	0.155	0.925	0.022	0	0	1	0.988	1	3
ADRM1	-0.03	-0.008	0.014	0.479	1.19	0.755	0.011	0	0	1	0.989	1	4
AFG3L2	-0.038	-0.01	0.018	0.479	1.004	0.605	0.014	0	0	1	0.989	1	3
B3GAT3	-0.03	0.017	0.063	0.479	2.77	0.25	0.024	0	27.797	1.385	0.989	1	3
C20orf11	-0.024	0.013	0.05	0.48	0.277	0.871	0.019	0	0	1	0.989	1	3
COMT	-0.029	0.017	0.063	0.479	0.087	0.957	0.024	0	0	1	0.989	1	3
DNAJB4	-0.035	0.02	0.075	0.48	1.749	0.626	0.028	0	0	1	0.989	1	4
HBP1	-0.036	0.02	0.076	0.48	0.895	0.827	0.028	0	0	1	0.989	1	4
IHPK1	-0.024	0.014	0.052	0.479	2.123	0.346	0.019	0	5.81	1.062	0.989	1	3
KCNK3	-0.028	0.016	0.059	0.48	1.708	0.635	0.022	0	0	1	0.989	1	4
KIAA1287	-0.036	-0.01	0.017	0.48	0.443	0.801	0.013	0	0	1	0.989	1	3
LOC196394	-0.065	-0.017	0.031	0.479	1.348	0.51	0.024	0	0	1	0.989	1	3
MOBKL2B	-0.04	0.023	0.086	0.479	0.454	0.797	0.032	0	0	1	0.989	1	3
MRPL10	-0.015	0.008	0.031	0.48	1.43	0.699	0.012	0	0	1	0.989	1	4
NLGN1	-0.024	0.014	0.052	0.479	0.491	0.921	0.02	0	0	1	0.989	1	4
NPHP3	-0.072	-0.019	0.034	0.479	2.795	0.424	0.027	0	0	1	0.989	1	4
SMAD3	-0.027	0.016	0.058	0.479	0.194	0.979	0.022	0	0	1	0.989	1	4
TIMM10	-0.202	-0.054	0.095	0.479	0.005	0.998	0.076	0	0	1	0.989	1	3
TIMM13	-0.042	0.024	0.09	0.478	0.079	0.961	0.034	0	0	1	0.989	1	3
TM9SF4	-0.033	-0.009	0.016	0.48	0.281	0.869	0.013	0	0	1	0.989	1	3
TUBGCP2	-0.018	0.01	0.038	0.48	1.379	0.711	0.014	0	0	1	0.989	1	4
YPEL2	-0.073	-0.019	0.034	0.48	1.002	0.801	0.027	0	0	1	0.989	1	4
CCDC6	-0.063	-0.017	0.03	0.481	0.063	0.969	0.024	0	0	1	0.99	1	3
LGALS3	-0.056	0.032	0.12	0.481	0.663	0.882	0.045	0	0	1	0.99	1	4
ABCB6	-0.025	0.014	0.052	0.487	0.252	0.882	0.02	0	0	1	0.991	1	3
ACTR3	-0.053	-0.014	0.025	0.483	0.191	0.979	0.02	0	0	1	0.991	1	4
ADCY7	-0.015	0.008	0.032	0.486	4.848	0.183	0.012	0	38.124	1.616	0.991	1	4
AFF2	-0.059	-0.016	0.028	0.482	2.931	0.231	0.022	0	31.768	1.466	0.991	1	3
ALAD	-0.025	0.014	0.052	0.485	0.692	0.875	0.02	0	0	1	0.991	1	4
AP1S1	-0.107	-0.028	0.051	0.483	0.707	0.872	0.04	0	0	1	0.991	1	4
ARMC7	-0.056	-0.015	0.026	0.486	2.756	0.431	0.021	0	0	1	0.991	1	4
ATP2B3	-0.078	-0.02	0.037	0.486	2.675	0.263	0.029	0.001	25.233	1.337	0.991	1	3
C10orf104	-0.033	0.018	0.07	0.485	0.334	0.846	0.026	0	0	1	0.991	1	3
C16orf63	-0.026	-0.007	0.012	0.484	1.685	0.431	0.01	0	0	1	0.991	1	3
C18orf56	-0.078	0.043	0.163	0.489	0.864	0.649	0.062	0	0	1	0.991	1	3
C1orf165	-0.056	-0.015	0.026	0.482	2.641	0.267	0.021	0.001	24.26	1.32	0.991	1	3
C1orf61	-0.06	-0.016	0.029	0.485	0.525	0.769	0.023	0	0	1	0.991	1	3
C1orf71	-0.036	0.02	0.077	0.482	0.33	0.848	0.029	0	0	1	0.991	1	3
C6orf125	-0.039	-0.01	0.018	0.484	0.697	0.706	0.015	0	0	1	0.991	1	3
CASP9	-0.018	0.01	0.038	0.487	3.035	0.386	0.014	0	1.14	1.012	0.991	1	4
CRABP1	-0.107	-0.028	0.05	0.482	2.305	0.512	0.04	0	0	1	0.991	1	4
CRELD1	-0.031	0.017	0.065	0.483	0.997	0.802	0.025	0	0	1	0.991	1	4
DHTKD1	-0.019	0.01	0.04	0.488	1.385	0.5	0.015	0	0	1	0.991	1	3
DTX2	-0.035	0.019	0.074	0.484	0.741	0.864	0.028	0	0	1	0.991	1	4
ETFB	-0.021	0.012	0.044	0.483	0.142	0.986	0.017	0	0	1	0.991	1	4
EVI5L	-0.02	0.011	0.041	0.489	1.274	0.735	0.016	0	0	1	0.991	1	4
EXOC6	-0.063	-0.017	0.03	0.482	1	0.801	0.024	0	0	1	0.991	1	4
FBLN1	-0.042	0.023	0.087	0.488	0.264	0.967	0.033	0	0	1	0.991	1	4
GSDML	-0.048	0.026	0.1	0.487	0.937	0.626	0.038	0	0	1	0.991	1	3
HLRC1	-0.029	0.016	0.061	0.485	0.597	0.742	0.023	0	0	1	0.991	1	3
HS6ST2	-0.097	-0.025	0.046	0.488	2.574	0.462	0.037	0	0	1	0.991	1	4
KIAA1787	-0.058	-0.015	0.027	0.487	1.59	0.452	0.022	0	0	1	0.991	1	3
KLHL22	-0.017	0.009	0.035	0.489	1.542	0.673	0.013	0	0	1	0.991	1	4
LDOC1	-0.074	-0.019	0.035	0.484	1.983	0.371	0.028	0	0	1	0.991	1	3
LOC153364	-0.07	-0.018	0.033	0.489	0.312	0.855	0.026	0	0	1	0.991	1	3
LOC643668	-0.022	0.013	0.047	0.482	0.889	0.641	0.018	0	0	1	0.991	1	3
LOC728643	-0.038	0.021	0.079	0.489	3.317	0.19	0.03	0.001	39.705	1.659	0.991	1	3
LRFN5	-0.094	-0.025	0.044	0.483	0.201	0.977	0.035	0	0	1	0.991	1	4
MAP3K13	-0.063	-0.016	0.03	0.486	1.883	0.597	0.024	0	0	1	0.991	1	4
MARK1	-0.062	-0.016	0.03	0.487	4.805	0.187	0.023	0.001	37.559	1.602	0.991	1	4
MCM7	-0.032	0.018	0.067	0.486	0.15	0.985	0.025	0	0	1	0.991	1	4
MGC23280	-0.025	0.014	0.053	0.487	0.216	0.898	0.02	0	0	1	0.991	1	3
MTMR9	-0.037	-0.01	0.017	0.482	0.37	0.831	0.014	0	0	1	0.991	1	3
NCAM2	-0.098	-0.026	0.047	0.486	0.809	0.667	0.037	0	0	1	0.991	1	3
NOC3L	-0.025	0.014	0.052	0.485	0.648	0.723	0.019	0	0	1	0.991	1	3
NRG3	-0.037	-0.01	0.018	0.484	3.751	0.29	0.014	0	20.022	1.25	0.991	1	4
OXCT1	-0.088	-0.023	0.042	0.486	1.738	0.629	0.033	0	0	1	0.991	1	4
PCMT1	-0.031	-0.008	0.015	0.484	1.864	0.394	0.012	0	0	1	0.991	1	3
PDIA6	-0.022	0.012	0.046	0.488	1.593	0.661	0.017	0	0	1	0.991	1	4
PKP4	-0.038	0.021	0.08	0.488	0.904	0.825	0.03	0	0	1	0.991	1	4
PPAPDC2	-0.058	-0.015	0.027	0.485	2.183	0.336	0.022	0	8.4	1.092	0.991	1	3
PRICKLE2	-0.064	-0.017	0.031	0.488	1.071	0.784	0.024	0	0	1	0.991	1	4
PTPDC1	-0.035	0.019	0.074	0.485	0.1	0.992	0.028	0	0	1	0.991	1	4
RAB11FIP3	-0.024	0.013	0.05	0.485	1.82	0.402	0.019	0	0	1	0.991	1	3
RASL11B	-0.109	-0.029	0.051	0.482	0.079	0.994	0.041	0	0	1	0.991	1	4
RING1	-0.019	0.01	0.04	0.485	2.336	0.311	0.015	0	14.37	1.168	0.991	1	3
RPA3	-0.089	-0.023	0.042	0.483	0.927	0.819	0.033	0	0	1	0.991	1	4
SERPINE2	-0.021	0.012	0.044	0.486	0.806	0.848	0.017	0	0	1	0.991	1	4
SRPRB	-0.017	0.01	0.036	0.484	2.693	0.441	0.014	0	0	1	0.991	1	4
SUMF2	-0.05	-0.013	0.024	0.489	1.6	0.659	0.019	0	0	1	0.991	1	4
TIPARP	-0.039	0.021	0.081	0.484	0.239	0.971	0.031	0	0	1	0.991	1	4
TMBIM4	-0.03	0.017	0.064	0.487	0.461	0.927	0.024	0	0	1	0.991	1	4
TOMM34	-0.027	0.015	0.057	0.488	0.388	0.824	0.022	0	0	1	0.991	1	3
TRG20	-0.065	-0.017	0.031	0.487	2.581	0.275	0.025	0	22.511	1.291	0.991	1	3
TSG101	-0.025	-0.007	0.012	0.484	0.034	0.983	0.009	0	0	1	0.991	1	3
UCK2	-0.049	-0.013	0.023	0.485	0.548	0.908	0.019	0	0	1	0.991	1	4
URG4	-0.043	-0.011	0.02	0.484	0.908	0.635	0.016	0	0	1	0.991	1	3
USP48	-0.022	0.012	0.047	0.483	0.319	0.956	0.018	0	0	1	0.991	1	4
UTY	-0.031	0.017	0.066	0.482	1.282	0.733	0.025	0	0	1	0.991	1	4
YY1AP1	-0.018	0.01	0.039	0.484	0.165	0.921	0.015	0	0	1	0.991	1	3
ZNF93	-0.036	-0.009	0.017	0.486	0.593	0.898	0.014	0	0	1	0.991	1	4
BRPF1	-0.02	0.011	0.042	0.491	0.126	0.939	0.016	0	0	1	0.992	1	3
C19orf22	-0.027	0.015	0.056	0.49	0.507	0.776	0.021	0	0	1	0.992	1	3
C1orf176	-0.036	0.019	0.075	0.49	0.611	0.737	0.028	0	0	1	0.992	1	3
C6orf190	-0.064	-0.017	0.031	0.49	2.667	0.263	0.024	0.001	25.022	1.334	0.992	1	3
C9orf40	-0.048	-0.012	0.023	0.491	0.211	0.976	0.018	0	0	1	0.992	1	4
CG018	-0.057	-0.015	0.027	0.49	0.109	0.947	0.021	0	0	1	0.992	1	3
COQ3	-0.063	-0.016	0.03	0.489	3.992	0.262	0.024	0.001	24.858	1.331	0.992	1	4
DHX35	-0.047	-0.012	0.022	0.49	6.833	0.077	0.018	0.001	56.093	2.278	0.992	1	4
DIO2	-0.129	-0.034	0.062	0.489	0.817	0.845	0.049	0	0	1	0.992	1	4
GRIA2	-0.026	0.014	0.053	0.491	1.192	0.755	0.02	0	0	1	0.992	1	4
HRSP12	-0.076	-0.02	0.036	0.49	1.336	0.513	0.029	0	0	1	0.992	1	3
KIAA1324L	-0.031	0.017	0.064	0.49	0.275	0.872	0.024	0	0	1	0.992	1	3
LMBRD1	-0.017	0.009	0.035	0.49	1.098	0.778	0.013	0	0	1	0.992	1	4
PDE7A	-0.036	0.019	0.075	0.491	1.273	0.736	0.028	0	0	1	0.992	1	4
PHF1	-0.026	0.014	0.055	0.491	1.93	0.381	0.021	0	0	1	0.992	1	3
PRAF2	-0.047	-0.012	0.023	0.489	0.069	0.995	0.018	0	0	1	0.992	1	4
RAP1GA1	-0.05	-0.013	0.024	0.49	1.268	0.531	0.019	0	0	1	0.992	1	3
SALL3	-0.041	-0.011	0.02	0.49	0.941	0.625	0.015	0	0	1	0.992	1	3
SPPL2A	-0.028	0.015	0.058	0.49	0.429	0.807	0.022	0	0	1	0.992	1	3
UBE2E1	-0.049	-0.013	0.024	0.49	1.175	0.759	0.019	0	0	1	0.992	1	4
ABHD6	-0.019	0.01	0.039	0.494	0.949	0.814	0.015	0	0	1	0.993	1	4
AKAP7	-0.025	0.013	0.051	0.493	2.483	0.289	0.019	0	19.449	1.241	0.993	1	3
ALDH6A1	-0.048	0.026	0.099	0.492	0.022	0.989	0.037	0	0	1	0.993	1	3
CXADR	-0.038	0.02	0.078	0.492	1.291	0.731	0.03	0	0	1	0.993	1	4
DNAJB6	-0.059	-0.015	0.028	0.492	0.194	0.979	0.022	0	0	1	0.993	1	4
EGLN2	-0.014	0.007	0.028	0.492	2.25	0.325	0.011	0	11.101	1.125	0.993	1	3
GABBR2	-0.062	-0.016	0.03	0.493	2.454	0.484	0.023	0	0	1	0.993	1	4
LNK	-0.08	-0.021	0.038	0.494	4.223	0.121	0.03	0.001	52.642	2.112	0.993	1	3
LSMD1	-0.071	-0.018	0.034	0.492	0.101	0.951	0.027	0	0	1	0.993	1	3
MAP1A	-0.065	-0.017	0.031	0.494	3.357	0.34	0.025	0	10.643	1.119	0.993	1	4
NPTN	-0.028	-0.007	0.013	0.493	0.403	0.94	0.011	0	0	1	0.993	1	4
PPP1R10	-0.036	0.019	0.075	0.492	1.096	0.578	0.028	0	0	1	0.993	1	3
PRPF3	-0.022	0.012	0.047	0.494	0.475	0.924	0.018	0	0	1	0.993	1	4
RNF128	-0.047	-0.012	0.023	0.493	0.205	0.903	0.018	0	0	1	0.993	1	3
RNF20	-0.019	0.01	0.039	0.493	1.19	0.755	0.015	0	0	1	0.993	1	4
RPP40	-0.079	-0.021	0.038	0.494	6.996	0.072	0.03	0.002	57.117	2.332	0.993	1	4
SLN	-0.084	0.045	0.173	0.493	2.112	0.549	0.066	0	0	1	0.993	1	4
SUPT5H	-0.021	0.011	0.043	0.493	2.728	0.436	0.016	0	0	1	0.993	1	4
TOMM22	-0.014	0.007	0.028	0.494	0.306	0.959	0.011	0	0	1	0.993	1	4
TRIM33	-0.02	-0.005	0.01	0.493	0.628	0.73	0.007	0	0	1	0.993	1	3
ZNF364	-0.027	0.015	0.056	0.492	2.608	0.271	0.021	0	23.318	1.304	0.993	1	3
ZNF805	-0.054	-0.014	0.026	0.493	0.394	0.941	0.02	0	0	1	0.993	1	4
ADD1	-0.015	0.008	0.03	0.506	1.331	0.722	0.011	0	0	1	0.994	1	4
ARNTL	-0.055	0.029	0.112	0.504	3.134	0.209	0.043	0.002	36.19	1.567	0.994	1	3
ASAH1	-0.061	-0.016	0.03	0.501	0.36	0.948	0.023	0	0	1	0.994	1	4
ATP7B	-0.076	-0.02	0.037	0.495	0.846	0.655	0.029	0	0	1	0.994	1	3
BAI2	-0.064	-0.017	0.031	0.496	0.411	0.814	0.024	0	0	1	0.994	1	3
BIVM	-0.039	-0.01	0.019	0.496	0.301	0.96	0.015	0	0	1	0.994	1	4
C13orf10	-0.047	-0.012	0.023	0.504	2.368	0.306	0.018	0	15.549	1.184	0.994	1	3
C13orf8	-0.043	-0.011	0.021	0.502	1.075	0.584	0.017	0	0	1	0.994	1	3
C14orf147	-0.047	-0.012	0.023	0.5	0.361	0.835	0.018	0	0	1	0.994	1	3
C20orf24	-0.064	-0.016	0.031	0.505	0.042	0.979	0.024	0	0	1	0.994	1	3
C3orf28	-0.055	-0.014	0.027	0.501	1.362	0.506	0.021	0	0	1	0.994	1	3
CABC1	-0.024	0.012	0.049	0.502	0.108	0.947	0.018	0	0	1	0.994	1	3
CAPZA2	-0.036	-0.009	0.018	0.498	0.234	0.972	0.014	0	0	1	0.994	1	4
CCDC127	-0.049	-0.012	0.024	0.506	0.801	0.849	0.019	0	0	1	0.994	1	4
CCDC59	-0.039	-0.01	0.019	0.498	0.385	0.825	0.015	0	0	1	0.994	1	3
CD99	-0.052	0.027	0.106	0.497	2.419	0.49	0.04	0	0	1	0.994	1	4
CDH22	-0.078	-0.02	0.038	0.5	0.143	0.986	0.03	0	0	1	0.994	1	4
CHCHD1	-0.079	-0.02	0.039	0.507	1.828	0.401	0.03	0	0	1	0.994	1	3
CLEC4G	-0.055	0.029	0.114	0.499	1.086	0.78	0.043	0	0	1	0.994	1	4
COL20A1	-0.043	0.022	0.088	0.505	0.723	0.868	0.033	0	0	1	0.994	1	4
COLEC12	-0.049	0.026	0.1	0.502	0.024	0.988	0.038	0	0	1	0.994	1	3
CUEDC2	-0.053	-0.013	0.026	0.506	1.631	0.652	0.02	0	0	1	0.994	1	4
CXXC1	-0.036	0.019	0.074	0.495	2.647	0.266	0.028	0.001	24.451	1.324	0.994	1	3
DGKD	-0.03	0.015	0.061	0.503	0.895	0.639	0.023	0	0	1	0.994	1	3
DLGAP2	-0.051	-0.013	0.025	0.506	0.049	0.976	0.019	0	0	1	0.994	1	3
DMTF1	-0.021	0.011	0.042	0.505	0.032	0.984	0.016	0	0	1	0.994	1	3
DNAJA4	-0.061	-0.016	0.029	0.499	0.209	0.901	0.023	0	0	1	0.994	1	3
DNAJC10	-0.039	-0.01	0.019	0.504	0.426	0.935	0.015	0	0	1	0.994	1	4
DR1	-0.067	-0.017	0.033	0.501	0.691	0.875	0.025	0	0	1	0.994	1	4
EIF4EBP2	-0.022	0.012	0.046	0.497	0.154	0.926	0.017	0	0	1	0.994	1	3
EPHB6	-0.073	-0.019	0.036	0.504	1.057	0.788	0.028	0	0	1	0.994	1	4
ETV5	-0.082	-0.021	0.04	0.506	3.36	0.339	0.031	0	10.716	1.12	0.994	1	4
FAAH	-0.03	0.016	0.062	0.497	0.175	0.916	0.023	0	0	1	0.994	1	3
FAHD2B	-0.018	0.009	0.037	0.5	0.02	0.99	0.014	0	0	1	0.994	1	3
FAM100A	-0.055	-0.014	0.027	0.507	0.777	0.678	0.021	0	0	1	0.994	1	3
FAM96A	-0.022	0.012	0.046	0.498	1.384	0.501	0.018	0	0	1	0.994	1	3
FBXO30	-0.088	-0.022	0.043	0.504	0.172	0.982	0.034	0	0	1	0.994	1	4
FBXO38	-0.044	-0.011	0.022	0.505	2.683	0.443	0.017	0	0	1	0.994	1	4
FKBP11	-0.023	0.012	0.047	0.504	0.138	0.987	0.018	0	0	1	0.994	1	4
FLJ25476	-0.021	0.011	0.043	0.505	2.563	0.278	0.016	0	21.968	1.282	0.994	1	3
FLNB	-0.044	0.023	0.09	0.498	0.123	0.94	0.034	0	0	1	0.994	1	3
FN5	-0.026	0.014	0.054	0.505	0.121	0.941	0.02	0	0	1	0.994	1	3
FZD4	-0.088	-0.022	0.043	0.504	0.289	0.962	0.033	0	0	1	0.994	1	4
GALNT11	-0.036	-0.009	0.018	0.505	0.639	0.727	0.014	0	0	1	0.994	1	3
GNB2	-0.021	0.011	0.043	0.505	0.795	0.851	0.016	0	0	1	0.994	1	4
HDAC5	-0.044	0.023	0.089	0.505	1.653	0.438	0.034	0	0	1	0.994	1	3
HIATL1	-0.056	-0.014	0.028	0.507	3.859	0.145	0.021	0.001	48.174	1.93	0.994	1	3
HSPB8	-0.049	0.025	0.098	0.506	2.237	0.525	0.037	0	0	1	0.994	1	4
HSPH1	-0.084	-0.022	0.041	0.496	0.287	0.962	0.032	0	0	1	0.994	1	4
IVNS1ABP	-0.025	0.013	0.05	0.505	0.345	0.951	0.019	0	0	1	0.994	1	4
KCND2	-0.059	-0.015	0.029	0.507	0.755	0.86	0.022	0	0	1	0.994	1	4
KCNJ8	-0.052	-0.013	0.025	0.497	0.596	0.742	0.02	0	0	1	0.994	1	3
KCTD5	-0.026	0.014	0.054	0.497	0.503	0.918	0.02	0	0	1	0.994	1	4
KIAA0141	-0.02	0.01	0.041	0.499	0.05	0.975	0.015	0	0	1	0.994	1	3
KIAA0753	-0.048	-0.012	0.024	0.504	0.359	0.949	0.018	0	0	1	0.994	1	4
KIAA1199	-0.086	-0.022	0.042	0.501	0.289	0.865	0.033	0	0	1	0.994	1	3
KIAA1688	-0.032	0.017	0.066	0.5	0.527	0.768	0.025	0	0	1	0.994	1	3
LHX6	-0.058	-0.015	0.028	0.495	3.611	0.307	0.022	0.001	16.916	1.204	0.994	1	4
LOC643057	-0.017	0.009	0.034	0.5	4.295	0.117	0.013	0	53.431	2.147	0.994	1	3
LRRC41	-0.016	0.008	0.032	0.502	0.997	0.607	0.012	0	0	1	0.994	1	3
MAG	-0.081	0.043	0.166	0.498	0.867	0.833	0.063	0	0	1	0.994	1	4
MAP3K12	-0.026	0.013	0.052	0.504	0.484	0.785	0.02	0	0	1	0.994	1	3
MGC10911	-0.06	-0.015	0.029	0.5	2.059	0.357	0.023	0	2.846	1.029	0.994	1	3
MRPL30	-0.073	-0.019	0.036	0.504	1.48	0.687	0.028	0	0	1	0.994	1	4
MRPL46	-0.081	-0.02	0.04	0.507	0.92	0.821	0.031	0	0	1	0.994	1	4
MRPS5	-0.045	-0.011	0.022	0.505	1.237	0.744	0.017	0	0	1	0.994	1	4
MYH11	-0.29	-0.074	0.142	0.501	5.283	0.071	0.11	0.023	62.139	2.641	0.994	1	3
NAPG	-0.037	0.019	0.075	0.501	0.269	0.874	0.028	0	0	1	0.994	1	3
NARG2	-0.033	0.017	0.068	0.502	1.135	0.567	0.026	0	0	1	0.994	1	3
NDFIP1	-0.021	0.011	0.043	0.499	2.97	0.396	0.016	0	0	1	0.994	1	4
NDUFA10	-0.114	-0.029	0.055	0.5	0.397	0.82	0.043	0	0	1	0.994	1	3
NOVA1	-0.019	0.01	0.039	0.499	0.404	0.939	0.015	0	0	1	0.994	1	4
NRCAM	-0.041	-0.011	0.02	0.496	1.675	0.433	0.015	0	0	1	0.994	1	3
NUMBL	-0.03	0.016	0.061	0.504	1.44	0.696	0.023	0	0	1	0.994	1	4
ORF1-FL49	-0.032	0.017	0.066	0.503	0.071	0.965	0.025	0	0	1	0.994	1	3
OSTF1	-0.079	-0.02	0.038	0.497	0.075	0.963	0.03	0	0	1	0.994	1	3
PAK7	-0.093	-0.024	0.045	0.5	1.275	0.529	0.035	0	0	1	0.994	1	3
PAP2	-0.041	-0.01	0.02	0.503	3.354	0.187	0.016	0	40.368	1.677	0.994	1	3
PCBP4	-0.018	0.009	0.037	0.501	1.367	0.713	0.014	0	0	1	0.994	1	4
PDLIM3	-0.051	0.026	0.104	0.503	0.564	0.905	0.04	0	0	1	0.994	1	4
PEX16	-0.047	-0.012	0.023	0.506	0.851	0.837	0.018	0	0	1	0.994	1	4
PHGDH	-0.043	0.022	0.087	0.499	0.877	0.831	0.033	0	0	1	0.994	1	4
POU2F1	-0.039	0.021	0.08	0.496	0.218	0.897	0.03	0	0	1	0.994	1	3
PPP3R1	-0.062	-0.016	0.03	0.505	2.459	0.483	0.023	0	0	1	0.994	1	4
PRKAB2	-0.036	0.019	0.075	0.494	0.972	0.808	0.028	0	0	1	0.994	1	4
PSARL	-0.035	-0.009	0.017	0.495	0.246	0.884	0.013	0	0	1	0.994	1	3
RABAC1	-0.045	-0.011	0.022	0.506	2.901	0.407	0.017	0	0	1	0.994	1	4
RAD50	-0.073	-0.019	0.035	0.497	1.128	0.77	0.028	0	0	1	0.994	1	4
RAD51	-0.018	0.01	0.037	0.499	0.587	0.899	0.014	0	0	1	0.994	1	4
RARRES2	-0.03	0.016	0.062	0.496	0.143	0.931	0.024	0	0	1	0.994	1	3
RASSF6	-0.045	0.023	0.091	0.503	0.589	0.899	0.035	0	0	1	0.994	1	4
RBM33	-0.038	0.02	0.078	0.499	2.441	0.486	0.03	0	0	1	0.994	1	4
RER1	-0.026	0.014	0.054	0.5	2.504	0.475	0.021	0	0	1	0.994	1	4
RFPL1S	-0.057	-0.014	0.028	0.507	2.59	0.274	0.022	0.001	22.785	1.295	0.994	1	3
RNASEL	-0.052	-0.013	0.026	0.507	2.884	0.236	0.02	0.001	30.659	1.442	0.994	1	3
RNF41	-0.043	-0.011	0.021	0.503	1.077	0.783	0.016	0	0	1	0.994	1	4
RP1-112K5.2	-0.014	0.007	0.028	0.507	0.856	0.652	0.011	0	0	1	0.994	1	3
S100A16	-0.105	-0.027	0.052	0.506	1.754	0.625	0.04	0	0	1	0.994	1	4
SART3	-0.02	0.011	0.042	0.495	0.15	0.928	0.016	0	0	1	0.994	1	3
SH3GL2	-0.042	-0.011	0.02	0.497	0.369	0.947	0.016	0	0	1	0.994	1	4
SLC1A2	-0.084	-0.021	0.041	0.502	0.113	0.945	0.032	0	0	1	0.994	1	3
SLC27A3	-0.045	0.023	0.091	0.507	4.031	0.133	0.035	0.002	50.387	2.016	0.994	1	3
SLC39A3	-0.046	-0.012	0.022	0.497	0.52	0.914	0.017	0	0	1	0.994	1	4
SNURF	-0.06	-0.015	0.029	0.502	0.17	0.919	0.023	0	0	1	0.994	1	3
SRP14	-0.021	0.011	0.042	0.505	1.122	0.772	0.016	0	0	1	0.994	1	4
SRP14P1	-0.022	0.012	0.046	0.497	0.576	0.75	0.017	0	0	1	0.994	1	3
SSBP2	-0.035	-0.009	0.017	0.496	0.617	0.735	0.013	0	0	1	0.994	1	3
SSBP4	-0.058	-0.015	0.028	0.505	0.398	0.941	0.022	0	0	1	0.994	1	4
SV2B	-0.054	-0.014	0.027	0.502	1.463	0.691	0.021	0	0	1	0.994	1	4
TAGLN	-0.15	-0.038	0.073	0.5	6.809	0.078	0.057	0.007	55.942	2.27	0.994	1	4
TJP1	-0.041	0.022	0.084	0.499	0.019	0.991	0.032	0	0	1	0.994	1	3
TM7SF3	-0.026	0.014	0.053	0.5	1.237	0.539	0.02	0	0	1	0.994	1	3
TMED7	-0.023	0.012	0.048	0.495	0.57	0.903	0.018	0	0	1	0.994	1	4
TMEM62	-0.041	-0.01	0.02	0.498	0.462	0.927	0.015	0	0	1	0.994	1	4
TTC9B	-0.095	-0.024	0.046	0.498	0.547	0.908	0.036	0	0	1	0.994	1	4
TXN2	-0.04	0.021	0.082	0.499	0.294	0.961	0.031	0	0	1	0.994	1	4
UBE2A	-0.065	-0.017	0.031	0.498	0.95	0.813	0.025	0	0	1	0.994	1	4
UBE2I	-0.014	0.007	0.028	0.498	0.985	0.805	0.011	0	0	1	0.994	1	4
UBL7	-0.085	-0.022	0.041	0.496	4.303	0.116	0.032	0.002	53.519	2.151	0.994	1	3
WDR75	-0.021	0.011	0.043	0.507	0.247	0.884	0.016	0	0	1	0.994	1	3
XYLT2	-0.018	0.009	0.037	0.505	1.481	0.687	0.014	0	0	1	0.994	1	4
ZNF35	-0.049	-0.013	0.024	0.503	0.477	0.788	0.019	0	0	1	0.994	1	3
ZNF514	-0.068	-0.017	0.034	0.507	0.168	0.983	0.026	0	0	1	0.994	1	4
ZNF74	-0.02	0.01	0.041	0.507	0.222	0.974	0.016	0	0	1	0.994	1	4
ANKZF1	-0.04	0.02	0.081	0.51	0.948	0.623	0.031	0	0	1	0.995	1	3
C10orf77	-0.059	-0.015	0.029	0.51	1.089	0.58	0.022	0	0	1	0.995	1	3
C16orf48	-0.027	0.014	0.054	0.508	0.869	0.648	0.021	0	0	1	0.995	1	3
CORO1C	-0.046	-0.012	0.023	0.508	1.009	0.799	0.018	0	0	1	0.995	1	4
D15Wsu75e	-0.06	-0.015	0.03	0.508	0.314	0.855	0.023	0	0	1	0.995	1	3
FLJ11200	-0.047	-0.012	0.023	0.51	0.24	0.887	0.018	0	0	1	0.995	1	3
HABP4	-0.043	-0.011	0.021	0.509	0.043	0.979	0.016	0	0	1	0.995	1	3
IRAK2	-0.03	0.015	0.06	0.509	0.562	0.905	0.023	0	0	1	0.995	1	4
LZTFL1	-0.057	-0.014	0.028	0.51	2.356	0.308	0.022	0	15.107	1.178	0.995	1	3
MT1H	-0.144	-0.036	0.071	0.508	0.834	0.841	0.055	0	0	1	0.995	1	4
MYO10	-0.041	0.021	0.082	0.508	0.652	0.884	0.031	0	0	1	0.995	1	4
NR1H2	-0.022	0.011	0.044	0.508	1.869	0.6	0.017	0	0	1	0.995	1	4
ODC1	-0.026	0.013	0.053	0.509	0.888	0.828	0.02	0	0	1	0.995	1	4
