lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
PDE7A	-0.032	0.023	0.078	0.412	1.262	0.738	0.028	0	0	1	1	1	4
PDE7B	-0.047	0.004	0.056	0.866	1.157	0.763	0.026	0	0	1	1	1	4
PDE8A	-0.026	0.029	0.085	0.3	3.062	0.216	0.028	0.001	34.68	1.531	1	1	3
PDE8B	-0.018	0.013	0.043	0.406	1.35	0.717	0.016	0	0	1	1	1	4
PDE9A	-0.036	-0.006	0.025	0.71	0.118	0.99	0.016	0	0	1	1	1	4
PDGFA	-0.013	0.024	0.061	0.203	0.362	0.948	0.019	0	0	1	1	1	4
PDGFB	-0.004	0	0.004	0.972	2.267	0.519	0.002	0	0	1	1	1	4
PDGFC	-0.004	0	0.004	0.958	1.425	0.7	0.002	0	0	1	1	1	4
PDGFRA	-0.112	-0.046	0.019	0.163	1.522	0.677	0.033	0	0	1	1	1	4
PDGFRB	-0.04	0.012	0.064	0.659	2.316	0.509	0.027	0	0	1	1	1	4
PDHA1	-0.006	0.021	0.047	0.13	1.537	0.674	0.014	0	0	1	1	1	4
PDHB	-0.042	-0.005	0.032	0.778	0.332	0.954	0.019	0	0	1	1	1	4
PDHX	-0.063	-0.018	0.028	0.451	0.211	0.976	0.023	0	0	1	1	1	4
PDIA2	-0.002	0	0.002	0.998	0.021	0.99	0.001	0	0	1	1	1	3
PDIA3P	-0.002	0	0.002	0.974	1.851	0.396	0.001	0	0	1	1	1	3
PDIA6	-0.054	-0.019	0.015	0.266	1.432	0.698	0.017	0	0	1	1	1	4
PDIK1L	-0.067	-0.026	0.015	0.22	1.249	0.536	0.021	0	0	1	1	1	3
PDK2	-0.014	0.024	0.061	0.216	0.955	0.812	0.019	0	0	1	1	1	4
PDK4	-0.004	0	0.004	0.994	0.308	0.959	0.002	0	0	1	1	1	4
PDLIM2	-0.002	0	0.002	0.998	0.013	0.994	0.001	0	0	1	1	1	3
PDLIM3	-0.08	-0.003	0.075	0.946	0.197	0.978	0.04	0	0	1	1	1	4
PDLIM7	-0.009	0.018	0.044	0.195	0.091	0.955	0.014	0	0	1	1	1	3
PDPK1	-0.034	-0.002	0.03	0.897	0.198	0.978	0.016	0	0	1	1	1	4
PDPN	-0.019	0.051	0.121	0.15	2.674	0.445	0.036	0	0	1	1	1	4
PDRG1	-0.031	0.002	0.034	0.915	2.541	0.281	0.017	0	21.302	1.271	1	1	3
PDSS1	-0.08	-0.031	0.018	0.215	3.649	0.161	0.025	0.001	45.188	1.824	1	1	3
PDSS2	-0.013	0.016	0.046	0.278	0.59	0.745	0.015	0	0	1	1	1	3
PDXK	-0.03	0.003	0.036	0.867	0.718	0.869	0.017	0	0	1	1	1	4
PDXP	-0.043	-0.014	0.016	0.362	0.883	0.83	0.015	0	0	1	1	1	4
PDYN	-0.004	0	0.004	0.977	1.356	0.716	0.002	0	0	1	1	1	4
PDZD4	-0.041	-0.005	0.032	0.805	0.299	0.861	0.019	0	0	1	1	1	3
PDZD8	-0.051	-0.016	0.018	0.354	0.859	0.835	0.018	0	0	1	1	1	4
PDZK3	-0.026	0.022	0.071	0.37	0.717	0.699	0.025	0	0	1	1	1	3
PDZRN3	-0.069	-0.024	0.022	0.309	4.006	0.135	0.023	0.001	50.071	2.003	1	1	3
PEA15	-0.007	0.014	0.035	0.184	0.109	0.991	0.011	0	0	1	1	1	4
PEBP1	-0.025	-0.005	0.016	0.659	0.175	0.982	0.01	0	0	1	1	1	4
PECAM1	-0.004	0	0.004	0.972	0.521	0.771	0.002	0	0	1	1	1	3
PECI	-0.048	-0.006	0.036	0.774	0.252	0.882	0.021	0	0	1	1	1	3
PEF1	-0.025	-0.001	0.023	0.932	1.499	0.682	0.012	0	0	1	1	1	4
PEG10	-0.059	-0.021	0.017	0.272	0.823	0.663	0.019	0	0	1	1	1	3
PEG3	-0.043	0.022	0.087	0.502	0.534	0.911	0.033	0	0	1	1	1	4
PELI1	-0.067	-0.026	0.015	0.215	1.099	0.777	0.021	0	0	1	1	1	4
PELI2	-0.047	-0.013	0.02	0.434	0.635	0.888	0.017	0	0	1	1	1	4
PELI3	-0.042	-0.004	0.034	0.823	1.035	0.793	0.019	0	0	1	1	1	4
PELO	-0.085	-0.043	-0.002	0.041	0.002	0.999	0.021	0	0	1	1	1	3
PELP1	0.002	0.029	0.056	0.036	2.517	0.472	0.014	0	0	1	1	1	4
PEMT	-0.004	0.012	0.029	0.147	0.208	0.901	0.009	0	0	1	1	1	3
PENK	-0.279	-0.125	0.03	0.114	0.257	0.968	0.079	0	0	1	1	1	4
PEPD	-0.065	-0.027	0.012	0.172	0.485	0.922	0.019	0	0	1	1	1	4
PER1	-0.067	-0.01	0.046	0.718	0.703	0.873	0.029	0	0	1	1	1	4
PER2	-0.157	-0.079	-0.001	0.047	0.264	0.876	0.04	0	0	1	1	1	3
PERLD1	-0.015	0.022	0.059	0.25	1.788	0.409	0.019	0	0	1	1	1	3
PES1	-0.03	0.016	0.062	0.489	0.596	0.897	0.023	0	0	1	1	1	4
PET112L	-0.008	0.025	0.059	0.141	1.868	0.393	0.017	0	0	1	1	1	3
PEX1	-0.002	0	0.002	0.999	0.159	0.984	0.001	0	0	1	1	1	4
PEX10	-0.065	-0.02	0.025	0.386	0.918	0.821	0.023	0	0	1	1	1	4
PEX11A	-0.022	0.02	0.062	0.353	1.948	0.377	0.021	0	0	1	1	1	3
PEX11B	-0.07	-0.025	0.02	0.274	0.892	0.827	0.023	0	0	1	1	1	4
PEX14	-0.063	-0.031	0.001	0.059	2.717	0.437	0.016	0	0	1	1	1	4
PEX16	-0.03	0.005	0.04	0.765	0.375	0.945	0.018	0	0	1	1	1	4
PEX19	-0.034	-0.005	0.023	0.709	0.015	0.992	0.014	0	0	1	1	1	3
PEX26	-0.002	0	0.002	0.969	1.019	0.797	0.001	0	0	1	1	1	4
PEX5	-0.008	0.011	0.03	0.265	1.285	0.733	0.01	0	0	1	1	1	4
PEX5L	-0.004	0	0.004	0.98	0.529	0.912	0.002	0	0	1	1	1	4
PEX6	-0.107	-0.013	0.082	0.79	1.161	0.56	0.048	0	0	1	1	1	3
PEX7	-0.045	-0.006	0.033	0.768	1.697	0.428	0.02	0	0	1	1	1	3
PFAS	-0.048	-0.019	0.01	0.19	1.629	0.653	0.015	0	0	1	1	1	4
PFDN1	-0.051	-0.015	0.02	0.402	0.755	0.86	0.018	0	0	1	1	1	4
PFDN4	-0.04	0.002	0.045	0.909	0.494	0.92	0.022	0	0	1	1	1	4
PFDN5	-0.012	0.004	0.021	0.606	2.283	0.516	0.009	0	0	1	1	1	4
PFDN6	-0.032	0.008	0.047	0.703	0.348	0.84	0.02	0	0	1	1	1	3
PFKFB2	-0.004	0	0.004	0.928	1.992	0.574	0.002	0	0	1	1	1	4
PFKFB3	-0.071	-0.018	0.035	0.498	0.279	0.87	0.027	0	0	1	1	1	3
PFKFB4	-0.024	0.014	0.051	0.479	0.078	0.962	0.019	0	0	1	1	1	3
PFKM	-0.072	-0.029	0.014	0.186	0.316	0.957	0.022	0	0	1	1	1	4
PFKP	-0.074	-0.034	0.006	0.092	0.092	0.955	0.02	0	0	1	1	1	3
PFN1	-0.015	0.014	0.043	0.345	1.556	0.669	0.015	0	0	1	1	1	4
PFN2	-0.069	-0.005	0.058	0.867	4.668	0.198	0.032	0.001	35.727	1.556	1	1	4
PFTK1	-0.096	-0.046	0.005	0.075	0.375	0.829	0.026	0	0	1	1	1	3
PGAM1	-0.125	-0.033	0.059	0.482	2.447	0.485	0.047	0	0	1	1	1	4
PGAM2	-0.002	0	0.002	0.985	0.561	0.755	0.001	0	0	1	1	1	3
PGAP1	-0.083	-0.034	0.015	0.174	0.615	0.735	0.025	0	0	1	1	1	3
PGBD1	-0.058	-0.026	0.005	0.102	0.96	0.811	0.016	0	0	1	1	1	4
PGBD5	-0.082	-0.04	0.003	0.069	0.882	0.83	0.022	0	0	1	1	1	4
PGCP	-0.049	0.017	0.083	0.61	0.118	0.943	0.034	0	0	1	1	1	3
PGD	-0.036	0.017	0.071	0.527	0.254	0.968	0.027	0	0	1	1	1	4
PGEA1	0	0.024	0.048	0.054	0.529	0.767	0.012	0	0	1	1	1	3
PGK1	-0.066	-0.021	0.025	0.378	1.193	0.755	0.023	0	0	1	1	1	4
PGLS	-0.029	0.004	0.037	0.806	1.007	0.605	0.017	0	0	1	1	1	3
PGM1	-0.067	-0.032	0.003	0.072	0.632	0.889	0.018	0	0	1	1	1	4
PGM2	-0.042	-0.008	0.026	0.655	1.071	0.784	0.017	0	0	1	1	1	4
PGM2L1	-0.117	-0.048	0.021	0.174	0.701	0.704	0.035	0	0	1	1	1	3
PGM5	-0.002	0	0.002	0.986	1.374	0.712	0.001	0	0	1	1	1	4
PGRMC1	-0.032	0.001	0.035	0.942	0.738	0.864	0.017	0	0	1	1	1	4
PGRMC2	-0.018	0.008	0.034	0.541	0.25	0.969	0.013	0	0	1	1	1	4
PGS1	-0.029	-0.001	0.026	0.917	0.491	0.782	0.014	0	0	1	1	1	3
PH-4	-0.045	-0.009	0.027	0.631	0.742	0.69	0.018	0	0	1	1	1	3
PHACTR1	-0.076	-0.009	0.059	0.797	4.43	0.219	0.034	0.001	32.283	1.477	1	1	4
PHACTR2	-0.07	-0.033	0.005	0.085	2.591	0.459	0.019	0	0	1	1	1	4
PHACTR3	-0.018	0.014	0.046	0.38	1.535	0.674	0.016	0	0	1	1	1	4
PHACTR4	-0.044	-0.001	0.043	0.978	0.579	0.749	0.022	0	0	1	1	1	3
PHB	-0.027	0.007	0.041	0.699	0.347	0.841	0.017	0	0	1	1	1	3
PHB2	-0.025	0.001	0.027	0.935	0.342	0.952	0.013	0	0	1	1	1	4
PHC1	-0.005	0.023	0.052	0.113	0.839	0.84	0.015	0	0	1	1	1	4
PHC2	-0.037	0.011	0.059	0.646	4.93	0.177	0.025	0.001	39.148	1.643	1	1	4
PHCA	-0.04	0.038	0.116	0.336	0.641	0.726	0.04	0	0	1	1	1	3
PHF1	-0.009	0.031	0.072	0.129	1.74	0.419	0.021	0	0	1	1	1	3
PHF11	-0.016	0.032	0.079	0.191	0.122	0.941	0.024	0	0	1	1	1	3
PHF12	-0.019	0.005	0.029	0.668	0.447	0.8	0.012	0	0	1	1	1	3
PHF13	-0.036	0.003	0.042	0.887	0.473	0.925	0.02	0	0	1	1	1	4
PHF14	-0.051	-0.024	0.003	0.078	1.363	0.506	0.014	0	0	1	1	1	3
PHF15	-0.037	0.022	0.08	0.467	0.128	0.938	0.03	0	0	1	1	1	3
PHF16	-0.029	0.009	0.047	0.645	0.716	0.699	0.019	0	0	1	1	1	3
PHF17	-0.019	0.018	0.056	0.338	1.565	0.457	0.019	0	0	1	1	1	3
PHF19	-0.002	0	0.002	0.993	0.091	0.993	0.001	0	0	1	1	1	4
PHF2	-0.015	0.027	0.069	0.209	0.54	0.763	0.021	0	0	1	1	1	3
PHF20	-0.018	0.015	0.047	0.385	1.886	0.596	0.017	0	0	1	1	1	4
PHF20L1	-0.024	0.007	0.039	0.652	0.557	0.906	0.016	0	0	1	1	1	4
PHF21A	-0.034	0.005	0.044	0.81	2.334	0.506	0.02	0	0	1	1	1	4
PHF22	-0.032	-0.001	0.031	0.972	1.102	0.576	0.016	0	0	1	1	1	3
PHF23	-0.053	-0.022	0.01	0.182	0.871	0.832	0.016	0	0	1	1	1	4
PHF3	-0.052	-0.013	0.025	0.494	0.892	0.827	0.02	0	0	1	1	1	4
PHF5A	-0.024	-0.001	0.021	0.903	0.606	0.895	0.011	0	0	1	1	1	4
PHGDH	-0.046	0.019	0.084	0.563	1.066	0.785	0.033	0	0	1	1	1	4
PHGDHL1	-0.018	0.005	0.028	0.667	1.276	0.528	0.012	0	0	1	1	1	3
PHIP	-0.021	0.026	0.073	0.276	0.338	0.953	0.024	0	0	1	1	1	4
PHKA2	-0.021	0.048	0.118	0.173	0.474	0.789	0.035	0	0	1	1	1	3
PHKB	-0.02	0.005	0.031	0.695	1.682	0.641	0.013	0	0	1	1	1	4
PHKG2	-0.033	-0.006	0.021	0.66	0.351	0.95	0.014	0	0	1	1	1	4
PHLDA1	-0.121	-0.056	0.01	0.095	1.933	0.586	0.033	0	0	1	1	1	4
PHLDB1	-0.01	0.057	0.124	0.095	0.526	0.913	0.034	0	0	1	1	1	4
PHLPP	-0.038	0.017	0.072	0.546	0.347	0.841	0.028	0	0	1	1	1	3
PHLPPL	-0.075	-0.031	0.012	0.158	0.428	0.807	0.022	0	0	1	1	1	3
PHPT1	-0.025	0.004	0.032	0.797	1.827	0.609	0.014	0	0	1	1	1	4
PHTF1	-0.034	0.001	0.037	0.935	0.448	0.799	0.018	0	0	1	1	1	3
PHYH	-0.047	-0.004	0.039	0.858	0.182	0.913	0.022	0	0	1	1	1	3
PHYH2	-0.07	-0.008	0.055	0.81	0.681	0.712	0.032	0	0	1	1	1	3
PHYHIP	-0.049	0.008	0.065	0.785	1.169	0.557	0.029	0	0	1	1	1	3
PHYHIPL	-0.113	-0.047	0.019	0.159	0.238	0.888	0.034	0	0	1	1	1	3
PI15	-0.021	0.016	0.053	0.397	4.776	0.189	0.019	0.001	37.187	1.592	1	1	4
PI4KII	-0.004	0	0.004	0.982	0.91	0.634	0.002	0	0	1	1	1	3
PIAS1	-0.045	-0.007	0.031	0.712	4.059	0.255	0.019	0	26.088	1.353	1	1	4
PIAS2	-0.106	-0.036	0.035	0.324	0.363	0.834	0.036	0	0	1	1	1	3
PIAS3	-0.002	0	0.002	0.993	0.042	0.979	0.001	0	0	1	1	1	3
PIAS4	-0.007	0.037	0.081	0.099	1.385	0.5	0.022	0	0	1	1	1	3
PIB5PA	-0.084	-0.036	0.011	0.128	0.181	0.913	0.024	0	0	1	1	1	3
PICALM	-0.074	-0.025	0.025	0.331	0.133	0.988	0.025	0	0	1	1	1	4
PICK1	-0.008	0.027	0.062	0.128	0.098	0.992	0.018	0	0	1	1	1	4
PIGA	-0.045	0.016	0.076	0.612	0.134	0.987	0.031	0	0	1	1	1	4
PIGB	-0.053	-0.013	0.027	0.525	1.605	0.658	0.02	0	0	1	1	1	4
PIGC	-0.024	-0.007	0.009	0.381	0.193	0.908	0.008	0	0	1	1	1	3
PIGF	-0.045	-0.007	0.03	0.695	1.231	0.746	0.019	0	0	1	1	1	4
PIGG	-0.04	-0.004	0.032	0.825	4.159	0.125	0.019	0.001	51.906	2.079	1	1	3
PIGH	-0.092	-0.031	0.03	0.317	0.314	0.957	0.031	0	0	1	1	1	4
PIGK	-0.057	-0.013	0.032	0.577	0.649	0.885	0.023	0	0	1	1	1	4
PIGM	-0.028	0.006	0.041	0.727	3.633	0.304	0.018	0	17.43	1.211	1	1	4
PIGN	-0.082	-0.041	-0.001	0.046	0.888	0.642	0.021	0	0	1	1	1	3
PIGQ	-0.018	0.022	0.062	0.28	1.873	0.392	0.021	0	0	1	1	1	3
PIGS	-0.036	-0.002	0.032	0.916	3.917	0.271	0.017	0	23.407	1.306	1	1	4
PIGT	-0.062	-0.006	0.049	0.828	0.08	0.961	0.028	0	0	1	1	1	3
PIGX	-0.027	0.019	0.064	0.423	0.026	0.999	0.023	0	0	1	1	1	4
PIGY	-0.054	-0.019	0.015	0.276	1.263	0.738	0.018	0	0	1	1	1	4
PIGZ	-0.042	0.007	0.056	0.773	0.676	0.713	0.025	0	0	1	1	1	3
PIK3C2B	-0.029	0.015	0.06	0.502	1.331	0.722	0.023	0	0	1	1	1	4
PIK3CA	-0.069	-0.024	0.021	0.299	0.444	0.931	0.023	0	0	1	1	1	4
PIK3CB	-0.093	-0.048	-0.002	0.04	0.793	0.851	0.023	0	0	1	1	1	4
PIK3R1	-0.043	-0.014	0.016	0.372	0.415	0.937	0.015	0	0	1	1	1	4
PIK3R2	-0.024	0.001	0.027	0.921	1.109	0.775	0.013	0	0	1	1	1	4
PIK3R3	-0.002	0	0.002	0.975	0.627	0.89	0.001	0	0	1	1	1	4
PIK3R4	-0.004	0	0.004	0.951	0.868	0.648	0.002	0	0	1	1	1	3
PIK4CA	-0.034	-0.008	0.017	0.515	0.395	0.821	0.013	0	0	1	1	1	3
PIK4CB	-0.022	0.014	0.05	0.438	0	1	0.018	0	0	1	1	1	3
PILRA	-0.01	0.018	0.046	0.205	1.902	0.593	0.014	0	0	1	1	1	4
PILRB	-0.08	0.017	0.113	0.733	2.337	0.505	0.049	0	0	1	1	1	4
PIM1	-0.002	0	0.002	0.983	0.706	0.872	0.001	0	0	1	1	1	4
PIM2	-0.078	-0.028	0.022	0.27	1.856	0.603	0.025	0	0	1	1	1	4
PIM3	-0.094	-0.039	0.017	0.174	0.56	0.906	0.028	0	0	1	1	1	4
PIN1	-0.039	-0.009	0.021	0.56	2.175	0.537	0.015	0	0	1	1	1	4
PINK1	-0.049	-0.009	0.032	0.68	0.882	0.83	0.021	0	0	1	1	1	4
PIP3-E	-0.042	0	0.042	0.997	0.426	0.808	0.021	0	0	1	1	1	3
PIP5K1B	-0.002	0	0.002	0.996	0.501	0.919	0.001	0	0	1	1	1	4
PIP5K1C	-0.023	0.012	0.048	0.502	1.05	0.789	0.018	0	0	1	1	1	4
PIP5K2B	-0.181	-0.069	0.043	0.229	0.381	0.827	0.057	0	0	1	1	1	3
PIP5K2C	-0.045	-0.005	0.035	0.797	0.239	0.887	0.02	0	0	1	1	1	3
PIPOX	-0.002	0	0.002	1	0	1	0.001	0	0	1	1	1	3
PIR	-0.022	0.055	0.132	0.163	4.038	0.257	0.039	0.002	25.699	1.346	1	1	4
PISD	-0.05	-0.008	0.034	0.713	0.639	0.888	0.021	0	0	1	1	1	4
PITPNA	-0.069	-0.02	0.029	0.435	0.644	0.886	0.025	0	0	1	1	1	4
PITPNB	-0.052	-0.003	0.047	0.92	3.565	0.312	0.025	0.001	15.849	1.188	1	1	4
PITPNC1	-0.094	-0.018	0.057	0.632	0.215	0.975	0.039	0	0	1	1	1	4
PITPNM1	-0.07	-0.021	0.027	0.388	0.858	0.836	0.025	0	0	1	1	1	4
PITRM1	-0.058	-0.021	0.017	0.279	0.881	0.644	0.019	0	0	1	1	1	3
PITX2	-0.015	0.017	0.048	0.297	5.418	0.144	0.016	0	44.632	1.806	1	1	4
PJA1	-0.071	-0.017	0.037	0.547	0.874	0.646	0.028	0	0	1	1	1	3
PJA2	-0.021	-0.002	0.017	0.854	0.191	0.909	0.01	0	0	1	1	1	3
PKD1	-0.033	0.034	0.1	0.321	0.511	0.774	0.034	0	0	1	1	1	3
PKD2	-0.002	0.026	0.053	0.068	0.918	0.821	0.014	0	0	1	1	1	4
PKD2L1	-0.042	0.016	0.074	0.594	5.595	0.133	0.029	0.002	46.382	1.865	1	1	4
PKIA	-0.039	-0.008	0.022	0.6	2.334	0.506	0.016	0	0	1	1	1	4
PKIB	-0.002	0	0.002	0.968	0.849	0.838	0.001	0	0	1	1	1	4
PKIG	-0.051	-0.017	0.018	0.342	1.789	0.617	0.018	0	0	1	1	1	4
PKM2	-0.033	-0.004	0.026	0.806	0.066	0.967	0.015	0	0	1	1	1	3
PKN1	-0.021	0.02	0.061	0.333	0.005	0.997	0.021	0	0	1	1	1	3
PKN2	-0.022	0.073	0.167	0.135	3.075	0.215	0.048	0.003	34.95	1.537	1	1	3
PKNOX1	-0.022	0.018	0.058	0.385	0.846	0.655	0.02	0	0	1	1	1	3
PKNOX2	-0.054	-0.021	0.011	0.193	2.1	0.552	0.016	0	0	1	1	1	4
PKP4	-0.053	0.006	0.065	0.838	2.191	0.534	0.03	0	0	1	1	1	4
PLA2G2D	-0.03	0.047	0.123	0.231	0.149	0.928	0.039	0	0	1	1	1	3
PLA2G4B	-0.028	0.043	0.114	0.232	0.824	0.844	0.036	0	0	1	1	1	4
PLA2G4C	-0.044	-0.001	0.042	0.969	2.102	0.551	0.022	0	0	1	1	1	4
PLAA	-0.002	0	0.002	0.977	0.44	0.803	0.001	0	0	1	1	1	3
PLAC9	-0.067	0.027	0.121	0.574	0.336	0.846	0.048	0	0	1	1	1	3
PLAG1	-0.002	0	0.002	0.994	0.157	0.925	0.001	0	0	1	1	1	3
PLAGL2	-0.051	-0.007	0.037	0.764	0.405	0.939	0.022	0	0	1	1	1	4
PLCB1	-0.057	-0.015	0.027	0.488	1.284	0.733	0.022	0	0	1	1	1	4
PLCB4	-0.032	0.023	0.078	0.412	0.058	0.971	0.028	0	0	1	1	1	3
PLCD1	-0.011	0.046	0.102	0.117	0.542	0.91	0.029	0	0	1	1	1	4
PLCD3	-0.04	0.004	0.048	0.858	2.044	0.563	0.023	0	0	1	1	1	4
PLCE1	-0.004	0	0.004	0.94	1.781	0.619	0.002	0	0	1	1	1	4
PLCG1	-0.043	-0.003	0.037	0.886	0.467	0.792	0.02	0	0	1	1	1	3
PLCH1	-0.063	-0.006	0.051	0.842	0.754	0.686	0.029	0	0	1	1	1	3
PLCH2	-0.04	0.014	0.068	0.612	1.028	0.598	0.028	0	0	1	1	1	3
PLCL1	-0.019	0.011	0.04	0.491	4.247	0.236	0.015	0	29.362	1.416	1	1	4
PLCL2	-0.047	-0.01	0.026	0.577	2.866	0.413	0.019	0	0	1	1	1	4
PLCXD3	-0.062	-0.012	0.037	0.625	0.655	0.884	0.025	0	0	1	1	1	4
PLD1	-0.004	0	0.004	0.961	1.924	0.588	0.002	0	0	1	1	1	4
PLD2	-0.002	0	0.002	0.991	0.936	0.817	0.001	0	0	1	1	1	4
PLD3	-0.052	-0.018	0.015	0.282	0.598	0.897	0.017	0	0	1	1	1	4
PLD5	-0.056	-0.009	0.037	0.688	1.415	0.702	0.024	0	0	1	1	1	4
PLDN	-0.034	0.008	0.049	0.718	0.658	0.72	0.021	0	0	1	1	1	3
PLEC1	-0.077	-0.02	0.037	0.483	1.935	0.38	0.029	0	0	1	1	1	3
PLEKHA1	-0.006	0.026	0.059	0.112	1.786	0.618	0.017	0	0	1	1	1	4
PLEKHA3	-0.002	0	0.002	0.999	1.704	0.636	0.001	0	0	1	1	1	4
PLEKHA5	-0.042	0.002	0.046	0.923	2.686	0.443	0.023	0	0	1	1	1	4
PLEKHA6	-0.032	0.021	0.074	0.436	2.024	0.568	0.027	0	0	1	1	1	4
PLEKHB1	-0.074	0.009	0.093	0.83	0.282	0.869	0.043	0	0	1	1	1	3
PLEKHB2	-0.103	-0.014	0.076	0.765	0.267	0.966	0.046	0	0	1	1	1	4
PLEKHC1	-0.041	0.025	0.091	0.452	0.026	0.987	0.034	0	0	1	1	1	3
PLEKHG3	-0.066	0.02	0.106	0.648	0.243	0.886	0.044	0	0	1	1	1	3
PLEKHH1	-0.048	0.051	0.15	0.314	0.109	0.991	0.051	0	0	1	1	1	4
PLEKHH3	-0.038	-0.003	0.032	0.866	0.298	0.96	0.018	0	0	1	1	1	4
PLEKHJ1	-0.012	0.013	0.037	0.303	3.914	0.141	0.012	0	48.905	1.957	1	1	3
PLEKHM1	-0.053	0.01	0.072	0.762	5.652	0.13	0.032	0.002	46.925	1.884	1	1	4
PLEKHO1	-0.046	-0.013	0.019	0.42	0.153	0.926	0.016	0	0	1	1	1	3
PLEKHQ1	-0.017	0.037	0.091	0.178	1.95	0.377	0.028	0	0	1	1	1	3
PLGLB1	-0.002	0	0.002	0.988	3.049	0.384	0.001	0	1.621	1.016	1	1	4
PLK2	-0.004	0	0.004	0.953	0.731	0.866	0.002	0	0	1	1	1	4
PLK3	-0.069	0.026	0.12	0.594	3.865	0.145	0.048	0.003	48.255	1.933	1	1	3
PLOD1	-0.037	0.018	0.073	0.523	2.009	0.57	0.028	0	0	1	1	1	4
PLOD2	-0.091	-0.016	0.059	0.68	0.198	0.906	0.038	0	0	1	1	1	3
PLOD3	-0.026	0.04	0.107	0.236	0.188	0.98	0.034	0	0	1	1	1	4
PLP1	-0.09	0.029	0.148	0.631	0.662	0.882	0.061	0	0	1	1	1	4
PLRG1	-0.046	-0.011	0.024	0.525	3.644	0.303	0.018	0	17.676	1.215	1	1	4
PLS3	-0.015	0.028	0.07	0.203	0.796	0.672	0.022	0	0	1	1	1	3
PLSCR3	-0.024	0.019	0.062	0.384	1.527	0.676	0.022	0	0	1	1	1	4
PLSCR4	-0.113	-0.015	0.083	0.762	0.178	0.915	0.05	0	0	1	1	1	3
PLTP	-0.071	0.015	0.1	0.736	0.582	0.9	0.044	0	0	1	1	1	4
PLXDC2	-0.034	0.029	0.092	0.362	0.381	0.826	0.032	0	0	1	1	1	3
PLXNA1	-0.02	0.035	0.091	0.212	2.142	0.543	0.028	0	0	1	1	1	4
PLXNA3	-0.021	0.034	0.09	0.228	0.577	0.749	0.028	0	0	1	1	1	3
PLXNB1	-0.013	0.052	0.118	0.116	0.617	0.892	0.033	0	0	1	1	1	4
PLXNB3	-0.002	0	0.002	0.98	1.492	0.684	0.001	0	0	1	1	1	4
PLXND1	-0.03	0.033	0.097	0.301	2.041	0.564	0.032	0	0	1	1	1	4
PMM1	-0.071	-0.008	0.055	0.795	5.216	0.157	0.032	0.002	42.488	1.739	1	1	4
PMP2	-0.088	-0.012	0.064	0.753	0.401	0.94	0.039	0	0	1	1	1	4
PMP22	-0.035	0.04	0.116	0.292	3.364	0.339	0.038	0.001	10.828	1.121	1	1	4
PMPCB	-0.058	-0.007	0.044	0.782	0.595	0.898	0.026	0	0	1	1	1	4
PMS1	-0.037	-0.004	0.029	0.816	1.727	0.631	0.017	0	0	1	1	1	4
PMS2	-0.002	0	0.002	0.983	1.063	0.786	0.001	0	0	1	1	1	4
PMS2L3	-0.002	0	0.002	0.991	0.181	0.914	0.001	0	0	1	1	1	3
PMS2L5	-0.076	-0.031	0.014	0.172	0.138	0.933	0.023	0	0	1	1	1	3
PMVK	-0.029	0.007	0.042	0.716	0.589	0.899	0.018	0	0	1	1	1	4
PNCK	-0.02	0.023	0.067	0.296	1.303	0.728	0.022	0	0	1	1	1	4
PNKD	-0.048	-0.007	0.033	0.72	0.088	0.957	0.021	0	0	1	1	1	3
PNKP	-0.042	0.006	0.055	0.799	5.297	0.151	0.025	0.001	43.36	1.766	1	1	4
PNMA1	-0.131	-0.062	0.006	0.074	0.543	0.909	0.035	0	0	1	1	1	4
PNMA2	-0.063	-0.02	0.023	0.364	0.133	0.988	0.022	0	0	1	1	1	4
PNMA3	-0.034	0.005	0.044	0.794	1.683	0.641	0.02	0	0	1	1	1	4
PNMA6A	-0.04	-0.003	0.034	0.872	0.446	0.93	0.019	0	0	1	1	1	4
PNN	-0.03	0	0.029	0.975	3.6	0.308	0.015	0	16.658	1.2	1	1	4
PNOC	-0.004	0	0.004	0.981	0.95	0.622	0.002	0	0	1	1	1	3
PNPLA2	-0.01	0.049	0.108	0.104	1.563	0.668	0.03	0	0	1	1	1	4
PNPLA4	-0.046	-0.009	0.027	0.608	1.123	0.57	0.018	0	0	1	1	1	3
PNPLA8	-0.05	-0.015	0.02	0.387	2.771	0.25	0.018	0	27.815	1.385	1	1	3
PNPO	-0.043	-0.006	0.03	0.73	1.11	0.775	0.019	0	0	1	1	1	4
PNPT1	-0.024	-0.005	0.014	0.593	0.372	0.83	0.01	0	0	1	1	1	3
PNRC2	-0.056	-0.025	0.006	0.113	0.113	0.945	0.016	0	0	1	1	1	3
PODXL	-0.084	0.01	0.105	0.831	7.264	0.026	0.048	0.005	72.466	3.632	1	1	3
PODXL2	-0.028	0.002	0.031	0.92	0.538	0.91	0.015	0	0	1	1	1	4
POF1B	-0.002	0	0.002	0.98	1.323	0.516	0.001	0	0	1	1	1	3
POFUT1	-0.038	0.011	0.06	0.652	0.467	0.926	0.025	0	0	1	1	1	4
POFUT2	-0.016	0.02	0.056	0.283	0.562	0.755	0.018	0	0	1	1	1	3
POGK	-0.006	0.015	0.035	0.161	1.403	0.496	0.01	0	0	1	1	1	3
