lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	n.studies
PCDHA3	-0.283	0.046	0.375	0.785	0.639	0.424	0.168	0	0	1	0.998	1	2
PCDHA4	-0.844	0.106	1.056	0.827	7.119	0.008	0.485	0.408	85.953	7.119	0.998	1	2
PCDHA9	-0.388	-0.117	0.155	0.401	5.062	0.08	0.139	0.035	60.489	2.531	0.998	1	3
PCDHAC1	-0.034	0.054	0.141	0.23	0.135	0.935	0.045	0	0	1	0.998	1	3
PCDHAC2	-0.069	0.08	0.229	0.293	3.156	0.206	0.076	0.007	36.624	1.578	0.998	1	3
PCDHB1	-0.016	0.02	0.056	0.275	2.415	0.66	0.018	0	0	1	0.998	1	5
PCDHB10	-0.023	0.019	0.06	0.379	2.71	0.608	0.021	0	0	1	0.998	1	5
PCDHB11	-0.075	-0.018	0.04	0.551	1.583	0.812	0.029	0	0	1	0.998	1	5
PCDHB12	-0.088	-0.007	0.075	0.875	4.974	0.29	0.041	0.002	19.589	1.244	0.998	1	5
PCDHB14	-0.161	-0.022	0.116	0.754	6.608	0.158	0.071	0.01	39.469	1.652	0.998	1	5
PCDHB15	-0.034	0.003	0.041	0.864	4.066	0.397	0.019	0	1.617	1.016	0.998	1	5
PCDHB16	-0.096	-0.013	0.069	0.755	5.754	0.218	0.042	0.003	30.478	1.438	0.998	1	5
PCDHB17	-0.075	-0.018	0.039	0.537	1.579	0.454	0.029	0	0	1	0.998	1	3
PCDHB18	-0.109	-0.045	0.02	0.178	0.938	0.626	0.033	0	0	1	0.998	1	3
PCDHB2	-0.017	0.011	0.038	0.459	2.489	0.647	0.014	0	0	1	0.998	1	5
PCDHB3	-0.023	0.022	0.068	0.329	3.274	0.351	0.023	0	8.373	1.091	0.998	1	4
PCDHB4	-0.092	-0.029	0.034	0.362	4.01	0.405	0.032	0	0.241	1.002	0.998	1	5
PCDHB6	0.005	0.145	0.286	0.043	11.725	0.02	0.072	0.015	65.886	2.931	0.998	1	5
PCDHB7	-0.289	-0.11	0.069	0.23	9.079	0.059	0.091	0.02	55.941	2.27	0.998	1	5
PCDHB8	-0.016	0.062	0.141	0.121	0.442	0.979	0.04	0	0	1	0.998	1	5
PCDHB9	-0.36	-0.057	0.245	0.709	25.028	0	0.154	0.086	84.018	6.257	0.998	1	5
PCDHGA1	-0.2	-0.021	0.159	0.82	1.432	0.231	0.092	0.009	30.179	1.432	0.998	1	2
PCDHGA11	-0.514	-0.115	0.283	0.57	4.953	0.084	0.203	0.067	59.62	2.476	0.998	1	3
PCDHGA12	-0.051	0.21	0.471	0.115	1.081	0.299	0.133	0.005	7.466	1.081	0.998	1	2
PCDHGA2	-0.972	0.135	1.241	0.811	3.302	0.069	0.564	0.451	69.717	3.302	0.998	1	2
PCDHGA3	-0.056	0.012	0.081	0.724	0.075	0.963	0.035	0	0	1	0.998	1	3
PCDHGA4	-0.094	-0.018	0.058	0.639	0.003	0.958	0.039	0	0	1	0.998	1	2
PCDHGA5	-0.065	0.109	0.282	0.221	0.087	0.768	0.089	0	0	1	0.998	1	2
PCDHGA7	-0.63	-0.254	0.121	0.184	0.003	0.954	0.191	0	0	1	0.998	1	2
PCDHGA8	-0.216	-0.061	0.094	0.441	2.79	0.248	0.079	0.006	28.316	1.395	0.998	1	3
PCDHGA9	-0.251	-0.074	0.104	0.415	3.688	0.158	0.09	0.012	45.77	1.844	0.998	1	3
PCDHGB1	-0.292	0.07	0.432	0.705	0.025	0.875	0.185	0	0	1	0.998	1	2
PCDHGB2	-0.294	-0.118	0.058	0.19	0.896	0.344	0.09	0	0	1	0.998	1	2
PCDHGB4	-0.342	-0.124	0.094	0.265	0.105	0.746	0.111	0	0	1	0.998	1	2
PCDHGB5	-0.061	0.021	0.104	0.616	0.041	0.839	0.042	0	0	1	0.998	1	2
PCDHGB6	-0.197	-0.028	0.141	0.746	2.334	0.311	0.086	0.004	14.304	1.167	0.998	1	3
PCDHGB7	-0.094	-0.023	0.049	0.533	2.011	0.366	0.036	0	0.561	1.006	0.998	1	3
PCDHGB8P	-0.124	0.351	0.825	0.147	9.92	0.007	0.242	0.133	79.839	4.96	0.998	1	3
PCDHGC3	-0.075	0.061	0.198	0.377	3.914	0.271	0.07	0.006	23.344	1.305	0.998	1	4
PCDHGC4	-0.069	-0.01	0.048	0.735	1.089	0.58	0.03	0	0	1	0.998	1	3
PCDHGC5	-0.437	-0.065	0.308	0.734	11.865	0.003	0.19	0.088	83.143	5.932	0.998	1	3
PCED1A	-0.249	-0.093	0.062	0.238	5.665	0.226	0.079	0.009	29.397	1.416	0.998	1	5
PCED1B	-0.007	0.224	0.454	0.057	1.385	0.847	0.118	0	0	1	0.998	1	5
PCED1B-AS1	-1.279	0.531	2.341	0.566	2.79	0.095	0.923	1.236	64.153	2.79	0.998	1	2
PCF11	-0.206	0.034	0.275	0.778	5.413	0.247	0.123	0.02	26.102	1.353	0.998	1	5
PCGEM1	-0.471	-0.138	0.194	0.415	3.571	0.168	0.17	0.045	43.99	1.785	0.998	1	3
PCGF3	-0.01	0.146	0.302	0.067	5.381	0.496	0.08	0	0	1	0.998	1	7
PCGF5	-0.132	-0.012	0.108	0.843	5.106	0.53	0.061	0	0	1	0.998	1	7
PCGF6	-0.178	0.041	0.259	0.717	11.419	0.076	0.112	0.037	47.457	1.903	0.998	1	7
PCID2	-0.071	0.066	0.204	0.346	4.942	0.551	0.07	0	0	1	0.998	1	7
PCIF1	-0.168	0.025	0.217	0.801	14.643	0.023	0.098	0.031	59.024	2.44	0.998	1	7
PCK1	-0.119	-0.041	0.036	0.298	2.206	0.698	0.04	0	0	1	0.998	1	5
PCK2	-0.054	0.07	0.195	0.267	3.703	0.717	0.063	0	0	1	0.998	1	7
PCLAF	-0.033	0.105	0.243	0.135	0.551	0.908	0.07	0	0	1	0.998	1	4
PCLO	-0.119	0.015	0.149	0.826	13.375	0.01	0.068	0.014	70.094	3.344	0.998	1	5
PCM1	-0.077	0.025	0.127	0.637	5.154	0.524	0.052	0	0	1	0.998	1	7
PCMT1	-0.028	0.102	0.232	0.125	2.957	0.814	0.066	0	0	1	0.998	1	7
PCMTD1	-0.113	-0.013	0.086	0.793	4.224	0.646	0.051	0	0	1	0.998	1	7
PCNA	-0.038	0.069	0.176	0.208	3.689	0.719	0.055	0	0	1	0.998	1	7
PCNA-AS1	-0.387	0.074	0.535	0.753	0.473	0.492	0.235	0	0	1	0.998	1	2
PCNP	-0.147	0.05	0.248	0.618	6.408	0.379	0.101	0.005	6.362	1.068	0.998	1	7
PCNX	-0.227	0.131	0.489	0.473	3.379	0.185	0.183	0.044	40.805	1.689	0.998	1	3
PCNX1	-0.112	0.061	0.234	0.487	3.476	0.324	0.088	0.005	13.688	1.159	0.998	1	4
PCNX2	-0.452	-0.126	0.199	0.447	5.767	0.123	0.166	0.048	47.984	1.922	0.998	1	4
PCNX3	-0.316	-0.101	0.114	0.358	3.652	0.302	0.11	0.01	17.848	1.217	0.998	1	4
PCNX4	-0.179	-0.024	0.131	0.762	0.739	0.864	0.079	0	0	1	0.998	1	4
PCNXL2	-0.127	0.029	0.184	0.718	0.424	0.809	0.079	0	0	1	0.998	1	3
PCNXL3	-0.07	0.128	0.326	0.205	0.719	0.397	0.101	0	0	1	0.998	1	2
PCOLCE	-0.013	0.018	0.048	0.254	2.847	0.828	0.015	0	0	1	0.998	1	7
PCOLCE2	-0.104	-0.023	0.059	0.585	3.313	0.769	0.041	0	0	1	0.998	1	7
PCP2	-0.205	-0.088	0.029	0.141	4.742	0.577	0.06	0	0	1	0.998	1	7
PCP4	-0.105	-0.051	0.003	0.063	3.642	0.457	0.027	0	0	1	0.998	1	5
PCP4L1	-0.235	-0.12	-0.004	0.043	4.04	0.257	0.059	0.004	25.739	1.347	0.998	1	4
PCSK1	-0.063	0.012	0.088	0.747	1.704	0.888	0.039	0	0	1	0.998	1	6
PCSK1N	-0.654	-0.282	0.091	0.138	21.828	0	0.19	0.133	81.675	5.457	0.998	1	5
PCSK2	-0.01	0.148	0.307	0.066	11.086	0.026	0.081	0.018	63.918	2.771	0.998	1	5
PCSK5	-0.146	0.056	0.258	0.586	11.568	0.072	0.103	0.031	48.133	1.928	0.998	1	7
PCSK6	-0.183	-0.06	0.063	0.338	11.178	0.083	0.063	0.01	46.324	1.863	0.998	1	7
PCSK7	-0.217	-0.041	0.135	0.647	9.787	0.134	0.09	0.02	38.696	1.631	0.998	1	7
PCSK9	-0.124	0.022	0.169	0.764	5.262	0.261	0.075	0.007	23.981	1.315	0.998	1	5
PCTP	-0.166	0.028	0.222	0.774	9.474	0.149	0.099	0.023	36.668	1.579	0.998	1	7
PCYOX1	-0.113	0.114	0.341	0.326	21.507	0.001	0.116	0.054	72.103	3.585	0.998	1	7
PCYOX1L	-0.09	0.025	0.141	0.669	4.966	0.548	0.059	0	0	1	0.998	1	7
PCYT1B	-0.274	-0.091	0.093	0.331	4.895	0.18	0.094	0.014	38.718	1.632	0.998	1	4
PDAP1	-0.036	0.033	0.102	0.353	5.752	0.452	0.035	0	0	1	0.998	1	7
PDC	-0.192	-0.085	0.021	0.117	7.546	0.11	0.054	0.006	46.995	1.887	0.998	1	5
PDCD1	-0.083	0.036	0.156	0.549	3.384	0.641	0.061	0	0	1	0.998	1	6
PDCD10	-0.124	0.01	0.144	0.887	6.555	0.364	0.068	0.003	8.47	1.093	0.998	1	7
PDCD1LG2	-0.164	-0.012	0.14	0.875	21.04	0.002	0.078	0.02	71.482	3.507	0.998	1	7
PDCD2	-0.115	0.023	0.161	0.744	7.211	0.302	0.07	0.006	16.797	1.202	0.998	1	7
PDCD2L	-0.133	0.032	0.197	0.702	4.406	0.622	0.084	0	0	1	0.998	1	7
PDCD4	-0.001	0.195	0.392	0.051	14.321	0.026	0.1	0.035	58.104	2.387	0.998	1	7
PDCD4-AS1	-0.098	0.222	0.543	0.174	0.03	0.864	0.164	0	0	1	0.998	1	2
PDCD5	-0.12	-0.008	0.103	0.885	4.057	0.669	0.057	0	0	1	0.998	1	7
PDCD6	-0.242	0.022	0.285	0.872	9.552	0.049	0.135	0.05	58.123	2.388	0.998	1	5
PDCD6IP	-0.069	0.039	0.147	0.483	5.229	0.515	0.055	0	0	1	0.998	1	7
PDCD7	-0.039	0.055	0.148	0.251	2.49	0.87	0.048	0	0	1	0.998	1	7
PDCL	-0.069	0.017	0.103	0.696	2.69	0.847	0.044	0	0	1	0.998	1	7
PDCL2	-0.036	0.036	0.108	0.322	3.288	0.511	0.037	0	0	1	0.998	1	5
PDCL3	-0.225	-0.055	0.115	0.529	8.956	0.176	0.087	0.016	33.009	1.493	0.998	1	7
PDDC1	-0.049	0.203	0.455	0.114	4.481	0.106	0.129	0.027	55.363	2.24	0.998	1	3
PDE10A	-0.096	-0.017	0.063	0.683	2.199	0.333	0.041	0.001	9.062	1.1	0.998	1	3
PDE11A	-0.013	0.036	0.085	0.148	2.108	0.716	0.025	0	0	1	0.998	1	5
PDE12	-0.127	0.043	0.213	0.619	10.596	0.102	0.087	0.02	43.374	1.766	0.998	1	7
PDE1A	-0.11	-0.027	0.055	0.517	2.205	0.332	0.042	0.002	9.279	1.102	0.998	1	3
PDE1B	-0.239	-0.084	0.071	0.288	0.961	0.916	0.079	0	0	1	0.998	1	5
PDE1C	-0.074	0.015	0.104	0.741	3.542	0.315	0.046	0.002	15.308	1.181	0.998	1	4
PDE3A	-0.435	-0.167	0.102	0.224	7.256	0.064	0.137	0.037	58.657	2.419	0.998	1	4
PDE3B	-0.229	0.03	0.288	0.822	2.452	0.653	0.132	0	0	1	0.998	1	5
PDE4A	-0.067	0.044	0.155	0.44	2.642	0.619	0.057	0	0	1	0.998	1	5
PDE4B	-0.141	0.024	0.188	0.778	0.364	0.985	0.084	0	0	1	0.998	1	5
PDE4C	-0.455	-0.129	0.197	0.437	0.346	0.556	0.166	0	0	1	0.998	1	2
PDE4D	-0.153	-0.069	0.015	0.107	1.463	0.833	0.043	0	0	1	0.998	1	5
PDE4DIP	-0.167	-0.011	0.145	0.89	12.906	0.045	0.08	0.019	53.511	2.151	0.998	1	7
PDE5A	-0.153	-0.05	0.054	0.346	2.171	0.704	0.053	0	0	1	0.998	1	5
PDE6A	-0.009	0.047	0.104	0.1	2.677	0.444	0.029	0	0	1	0.998	1	4
PDE6B	-0.287	-0.066	0.155	0.558	8.368	0.079	0.113	0.027	52.197	2.092	0.998	1	5
PDE6C	-0.357	-0.097	0.162	0.462	5.878	0.118	0.132	0.03	48.963	1.959	0.998	1	4
PDE6D	-0.048	0.089	0.226	0.203	1.429	0.839	0.07	0	0	1	0.998	1	5
PDE6G	-0.123	0.051	0.224	0.566	2.417	0.491	0.089	0	0	1	0.998	1	4
PDE6H	-0.503	-0.21	0.082	0.158	7.196	0.066	0.149	0.044	58.308	2.399	0.998	1	4
PDE7A	-0.101	0.061	0.222	0.461	8.832	0.183	0.082	0.014	32.066	1.472	0.998	1	7
PDE7B	-0.134	0.012	0.158	0.868	8.606	0.197	0.075	0.011	30.28	1.434	0.998	1	7
PDE8A	-0.07	0.071	0.212	0.326	4.974	0.547	0.072	0	0	1	0.998	1	7
PDE8B	-0.109	0.036	0.181	0.628	10.231	0.069	0.074	0.014	51.131	2.046	0.998	1	6
PDE9A	-0.168	0.063	0.294	0.591	18.766	0.005	0.118	0.052	68.026	3.128	0.998	1	7
PDF	-0.303	0.09	0.483	0.653	0.352	0.553	0.201	0	0	1	0.998	1	2
PDGFA	-0.29	-0.11	0.069	0.229	11.124	0.085	0.092	0.022	46.061	1.854	0.998	1	7
PDGFC	-0.245	-0.024	0.197	0.832	2.156	0.707	0.113	0	0	1	0.998	1	5
PDGFD	-0.053	0.053	0.158	0.329	4.283	0.638	0.054	0	0	1	0.998	1	7
PDGFRA	-0.051	-0.02	0.011	0.209	2.501	0.475	0.016	0	0	1	0.998	1	4
PDGFRB	-0.071	0.025	0.12	0.616	3.863	0.425	0.049	0	0	1	0.998	1	5
PDGFRL	-0.041	0.004	0.049	0.862	4.655	0.459	0.023	0	0	1	0.998	1	6
PDHA1	-0.106	0.095	0.297	0.353	10.229	0.115	0.103	0.029	41.342	1.705	0.998	1	7
PDHA2	-0.054	0.016	0.086	0.656	2.582	0.63	0.036	0	0	1	0.998	1	5
PDHB	-0.222	-0.042	0.138	0.649	13.704	0.033	0.092	0.029	56.216	2.284	0.998	1	7
PDHX	-0.074	0.155	0.384	0.185	1.034	0.905	0.117	0	0	1	0.998	1	5
PDIA2	-0.176	0.135	0.445	0.396	5.577	0.062	0.158	0.047	64.137	2.788	0.998	1	3
PDIA3	-0.144	0.014	0.171	0.866	1.252	0.869	0.08	0	0	1	0.998	1	5
PDIA3P1	-0.658	0.052	0.762	0.886	0.105	0.745	0.362	0	0	1	0.998	1	2
PDIA5	-0.167	0.057	0.281	0.619	0.114	0.99	0.114	0	0	1	0.998	1	4
PDIA6	-0.515	-0.061	0.392	0.79	22.766	0	0.231	0.216	82.43	5.692	0.998	1	5
PDIK1L	-0.127	0.041	0.208	0.636	2.105	0.91	0.086	0	0	1	0.998	1	7
PDILT	-0.06	0.053	0.165	0.36	1.707	0.426	0.058	0	0	1	0.998	1	3
PDK1	-0.183	0.092	0.367	0.511	5.485	0.241	0.14	0.026	27.073	1.371	0.998	1	5
PDK2	-0.289	-0.104	0.081	0.272	2.23	0.694	0.095	0	0	1	0.998	1	5
PDK3	-0.225	-0.052	0.122	0.56	1.524	0.822	0.089	0	0	1	0.998	1	5
PDK4	-0.193	0.036	0.265	0.76	2.399	0.663	0.117	0	0	1	0.998	1	5
PDLIM1	-0.179	0.137	0.454	0.395	15.463	0.017	0.161	0.102	61.197	2.577	0.998	1	7
PDLIM2	-0.186	-0.075	0.036	0.187	2.82	0.831	0.057	0	0	1	0.998	1	7
PDLIM3	-0.084	0.085	0.254	0.324	7.621	0.107	0.086	0.017	47.511	1.905	0.998	1	5
PDLIM4	-0.072	0.008	0.088	0.846	5.624	0.345	0.041	0.002	11.091	1.125	0.998	1	6
PDLIM5	-0.008	0.093	0.193	0.072	6.96	0.325	0.051	0.003	13.791	1.16	0.998	1	7
PDP1	-0.115	0.093	0.3	0.383	9.338	0.096	0.106	0.028	46.455	1.868	0.998	1	6
PDP2	-0.152	-0.041	0.07	0.468	7.821	0.251	0.056	0.005	23.288	1.304	0.998	1	7
PDPK1	-0.151	-0.04	0.071	0.477	4.587	0.598	0.056	0	0	1	0.998	1	7
PDPN	-0.146	-0.032	0.082	0.582	10.749	0.057	0.058	0.009	53.482	2.15	0.998	1	6
PDPR	-0.061	0.232	0.526	0.121	15.916	0.014	0.15	0.091	62.301	2.653	0.998	1	7
PDRG1	-0.131	-0.025	0.081	0.647	4.809	0.569	0.054	0	0	1	0.998	1	7
PDS5A	-0.097	0.07	0.236	0.413	3.365	0.499	0.085	0	0	1	0.998	1	5
PDS5B	-0.086	0.043	0.173	0.51	1.093	0.895	0.066	0	0	1	0.998	1	5
PDSS1	-0.386	-0.036	0.314	0.841	11.38	0.023	0.178	0.098	64.852	2.845	0.998	1	5
PDX1	-0.062	-0.022	0.017	0.264	3.192	0.526	0.02	0	0	1	0.998	1	5
PDXDC1	-0.129	0.014	0.156	0.85	4.766	0.312	0.073	0.005	16.073	1.192	0.998	1	5
PDXP	-0.14	0.019	0.179	0.812	2.93	0.402	0.082	0	0	1	0.998	1	4
PDYN	-0.154	-0.013	0.127	0.853	8.932	0.063	0.072	0.012	55.216	2.233	0.998	1	5
PDZD11	-0.048	0.083	0.215	0.215	7.302	0.294	0.067	0.006	17.83	1.217	0.998	1	7
PDZD2	-0.032	0.045	0.121	0.251	6.193	0.402	0.039	0	3.11	1.032	0.998	1	7
PDZD3	-0.177	-0.04	0.098	0.572	3.615	0.306	0.07	0.005	17.002	1.205	0.998	1	4
PDZD8	-0.099	0.042	0.183	0.556	6.702	0.349	0.072	0.004	10.468	1.117	0.998	1	7
PDZD9	-0.066	0.012	0.09	0.761	0.364	0.834	0.04	0	0	1	0.998	1	3
PDZK1	-0.069	-0.01	0.05	0.753	5.35	0.375	0.03	0.001	6.545	1.07	0.998	1	6
PDZK1IP1	-0.338	-0.11	0.117	0.342	2.416	0.789	0.116	0	0	1	0.998	1	6
PDZRN3	-0.131	-0.06	0.01	0.095	2.497	0.645	0.036	0	0	1	0.998	1	5
PDZRN4	-0.043	-0.018	0.007	0.162	1.746	0.782	0.013	0	0	1	0.998	1	5
PEA15	-0.111	0.087	0.286	0.39	13.739	0.033	0.101	0.036	56.328	2.29	0.998	1	7
PEAR1	-0.189	-0.021	0.148	0.811	9.88	0.079	0.086	0.019	49.392	1.976	0.998	1	6
PEBP1	-0.075	0.063	0.201	0.372	8.439	0.208	0.071	0.009	28.905	1.407	0.998	1	7
PEBP4	-0.24	-0.028	0.184	0.798	12.155	0.016	0.108	0.032	67.093	3.039	0.998	1	5
PECAM1	-0.488	-0.086	0.316	0.674	15.284	0.004	0.205	0.151	73.828	3.821	0.998	1	5
PECR	-0.062	0.082	0.226	0.264	1.867	0.931	0.073	0	0	1	0.998	1	7
PEG10	-0.066	0.033	0.132	0.517	3.324	0.767	0.051	0	0	1	0.998	1	7
PEG13	-1.267	-0.611	0.045	0.068	0.192	0.661	0.335	0	0	1	0.998	1	2
PEG3-AS1	-0.23	-0.042	0.145	0.658	0.434	0.51	0.096	0	0	1	0.998	1	2
PELI2	-0.125	0.021	0.167	0.781	10.266	0.114	0.075	0.014	41.554	1.711	0.998	1	7
PELI3	-0.431	-0.149	0.133	0.3	21.814	0.001	0.144	0.089	72.495	3.636	0.998	1	7
PELP1	-0.189	0.025	0.24	0.816	4.615	0.329	0.109	0.008	13.323	1.154	0.998	1	5
PENK	-0.058	0.03	0.118	0.5	4.876	0.3	0.045	0.002	17.968	1.219	0.998	1	5
PER1	-0.318	-0.027	0.265	0.856	9.698	0.046	0.149	0.052	58.755	2.425	0.998	1	5
PER3	-0.066	-0.009	0.047	0.741	2.346	0.885	0.029	0	0	1	0.998	1	7
PERP	-0.417	0.038	0.494	0.87	12.221	0.016	0.232	0.142	67.268	3.055	0.998	1	5
PES1	-0.175	0.089	0.354	0.507	7.997	0.092	0.135	0.038	49.98	1.999	0.998	1	5
PET112	-0.049	0.031	0.111	0.45	0.066	0.798	0.041	0	0	1	0.998	1	2
PET117	-0.346	-0.072	0.202	0.608	6.675	0.246	0.14	0.029	25.092	1.335	0.998	1	6
PEX1	-0.086	0.115	0.316	0.262	7.071	0.314	0.103	0.011	15.148	1.179	0.998	1	7
PEX10	-0.189	-0.052	0.085	0.458	1.896	0.929	0.07	0	0	1	0.998	1	7
PEX11A	-0.057	0.032	0.122	0.479	6.036	0.419	0.046	0	0.591	1.006	0.998	1	7
PEX11B	-0.164	-0.012	0.14	0.878	8.379	0.212	0.078	0.012	28.39	1.396	0.998	1	7
PEX12	-0.04	0.096	0.233	0.166	3.259	0.776	0.07	0	0	1	0.998	1	7
PEX13	-0.101	-0.019	0.063	0.645	4.806	0.569	0.042	0	0	1	0.998	1	7
PEX14	-0.008	0.137	0.283	0.065	10.42	0.108	0.074	0.014	42.418	1.737	0.998	1	7
PEX16	-0.045	0.057	0.158	0.274	2.191	0.901	0.052	0	0	1	0.998	1	7
PEX19	-0.046	0.069	0.184	0.239	5.606	0.469	0.059	0	0	1	0.998	1	7
PEX2	-0.14	0.021	0.183	0.797	3.444	0.632	0.082	0	0	1	0.998	1	6
PEX26	-0.088	0.023	0.135	0.679	9.194	0.163	0.057	0.007	34.74	1.532	0.998	1	7
PEX3	-0.06	0.17	0.4	0.148	3.202	0.783	0.117	0	0	1	0.998	1	7
PEX5	-0.099	0.012	0.124	0.83	6.253	0.395	0.057	0.001	4.049	1.042	0.998	1	7
PEX5L	-0.018	0.009	0.035	0.512	2.551	0.636	0.013	0	0	1	0.998	1	5
PEX7	-0.096	0.023	0.142	0.707	4.802	0.569	0.061	0	0	1	0.998	1	7
PF4	-0.392	-0.166	0.059	0.147	6.126	0.409	0.115	0.002	2.056	1.021	0.998	1	7
PF4V1	-0.292	-0.128	0.036	0.127	6.458	0.374	0.084	0.004	7.09	1.076	0.998	1	7
PFDN1	-0.216	-0.076	0.065	0.292	8.045	0.235	0.072	0.009	25.422	1.341	0.998	1	7
PFDN2	-0.066	0.069	0.205	0.317	7.079	0.314	0.069	0.005	15.238	1.18	0.998	1	7
PFDN4	-0.064	0.046	0.156	0.411	2.707	0.845	0.056	0	0	1	0.998	1	7
PFDN5	-0.33	-0.122	0.087	0.253	8.238	0.221	0.107	0.02	27.163	1.373	0.998	1	7
PFKFB1	-0.03	0.062	0.154	0.189	1.943	0.584	0.047	0	0	1	0.998	1	4
PFKFB2	-0.03	0.033	0.095	0.302	2.074	0.722	0.032	0	0	1	0.998	1	5
PFKFB3	-0.043	0.256	0.556	0.094	4.877	0.3	0.153	0.022	17.99	1.219	0.998	1	5
PFKL	-0.608	-0.109	0.391	0.67	13.45	0.009	0.255	0.205	70.26	3.363	0.998	1	5
PFKM	-0.226	0.066	0.357	0.658	7.476	0.113	0.149	0.047	46.493	1.869	0.998	1	5
PFKP	-0.076	0.092	0.26	0.284	2.07	0.723	0.086	0	0	1	0.998	1	5
PFN1	-0.071	0.046	0.164	0.441	4.639	0.591	0.06	0	0	1	0.998	1	7
PFN1P2	-0.748	-0.327	0.095	0.129	0.326	0.568	0.215	0	0	1	0.998	1	2
PFN2	-0.102	0.03	0.161	0.659	5.535	0.477	0.067	0	0	1	0.998	1	7
PFN3	-0.152	0.069	0.29	0.54	6.863	0.076	0.113	0.027	56.289	2.288	0.998	1	4
PGA3	-1.246	-0.269	0.708	0.589	4.245	0.039	0.498	0.382	76.446	4.245	0.998	1	2
PGAM1	-0.633	-0.158	0.317	0.514	31.764	0	0.242	0.242	87.407	7.941	0.998	1	5
PGAM4	-0.322	-0.131	0.061	0.18	4.739	0.315	0.098	0.008	15.601	1.185	0.998	1	5
PGAM5	-0.03	0.061	0.153	0.189	2.382	0.666	0.047	0	0	1	0.998	1	5
PGAP1	-0.057	0.017	0.092	0.65	3.957	0.683	0.038	0	0	1	0.998	1	7
PGAP2	-0.124	0.023	0.17	0.76	1.422	0.7	0.075	0	0	1	0.998	1	4
PGAP3	-0.067	0.105	0.277	0.231	13.182	0.04	0.088	0.023	54.484	2.197	0.998	1	7
PGAP4	-0.15	0.12	0.39	0.383	2.061	0.151	0.138	0.02	51.49	2.061	0.998	1	2
PGBD1	-0.042	0.053	0.147	0.274	7.892	0.246	0.048	0.004	23.97	1.315	0.998	1	7
PGBD3	-0.162	0.113	0.389	0.419	1.506	0.471	0.14	0	0	1	0.998	1	3
PGBD4	-0.17	-0.031	0.108	0.666	9.121	0.167	0.071	0.011	34.219	1.52	0.998	1	7
PGBD5	-0.033	0.004	0.04	0.848	4.629	0.463	0.019	0	0	1	0.998	1	6
PGCP	-0.546	-0.191	0.164	0.291	0.081	0.775	0.181	0	0	1	0.998	1	2
PGF	-0.121	-0.039	0.044	0.359	1.241	0.871	0.042	0	0	1	0.998	1	5
PGGT1B	-0.173	0.037	0.247	0.728	4.226	0.376	0.107	0.003	5.35	1.057	0.998	1	5
PGK1	-0.088	0.04	0.168	0.539	8.521	0.202	0.065	0.009	29.584	1.42	0.998	1	7
PGK2	-0.092	-0.022	0.049	0.55	3.3	0.509	0.036	0	0	1	0.998	1	5
PGLS	-0.134	0.014	0.162	0.853	7.522	0.185	0.075	0.011	33.529	1.504	0.998	1	6
PGLYRP1	-0.383	-0.153	0.077	0.192	7.363	0.195	0.117	0.023	32.092	1.473	0.998	1	6
PGLYRP2	-0.091	0.035	0.161	0.588	4.524	0.34	0.064	0.003	11.58	1.131	0.998	1	5
PGLYRP3	-0.074	0.006	0.085	0.887	5.524	0.238	0.04	0.003	27.594	1.381	0.998	1	5
PGLYRP4	-0.102	-0.009	0.084	0.855	1.001	0.962	0.047	0	0	1	0.998	1	6
PGM1	-0.249	-0.016	0.216	0.89	18.93	0.004	0.119	0.06	68.304	3.155	0.998	1	7
PGM2	-0.085	0.064	0.213	0.398	7.336	0.291	0.076	0.007	18.209	1.223	0.998	1	7
PGM2L1	-0.087	0.037	0.16	0.56	4.69	0.584	0.063	0	0	1	0.998	1	7
PGM3	-0.046	0.063	0.173	0.256	3.701	0.717	0.056	0	0	1	0.998	1	7
PGM5	-0.083	0.029	0.14	0.614	3.459	0.749	0.057	0	0	1	0.998	1	7
PGM5P2	-0.893	-0.218	0.457	0.527	6.045	0.049	0.345	0.206	66.913	3.022	0.998	1	3
PGP	-0.113	0.012	0.137	0.849	8.027	0.236	0.064	0.007	25.248	1.338	0.998	1	7
PGPEP1	-0.129	-0.021	0.087	0.703	0.946	0.918	0.055	0	0	1	0.998	1	5
PGR	-0.013	0.023	0.06	0.216	3.025	0.554	0.019	0	0	1	0.998	1	5
PGRMC1	-0.25	-0.073	0.104	0.419	8.785	0.186	0.09	0.017	31.706	1.464	0.998	1	7
PGS1	-0.151	-0.025	0.101	0.694	4.699	0.583	0.064	0	0	1	0.998	1	7
PHACTR1	-0.133	0.048	0.228	0.605	12.207	0.057	0.092	0.025	50.85	2.035	0.998	1	7
PHACTR3	-0.075	-0.027	0.021	0.27	3.332	0.504	0.024	0	0	1	0.998	1	5
PHACTR4	-0.092	0.03	0.152	0.631	7.082	0.313	0.062	0.004	15.279	1.18	0.998	1	7
PHAF1	-0.143	0.05	0.242	0.612	0.876	0.645	0.098	0	0	1	0.998	1	3
PHAX	-0.076	0.045	0.166	0.466	5.04	0.539	0.062	0	0	1	0.998	1	7
PHB	-0.039	0.154	0.347	0.118	3.473	0.324	0.099	0.005	13.612	1.158	0.998	1	4
